,content,rating,title
25,"MTurk is a great place for people looking to make a few extra bucks in their free time, however, there are a small group of people who actually make a living there. Better paying hits open up as you rack up bigger and better numbers. Be careful to keep your acceptance rate over 90% if you want the best hits. The Turkopticon add-on is a must to weed out the bad requesters. Pay is daily if you have $1 to claim, and you can easily transfer your earnings to your bank account. The site is very secure. I've never had a problem with losing any money.

All-in-all, a good site, but not without its flaws, which is why I give it a 4. Most people give up too easily, and are not willing to learn the system or work hard enough to make it work for them. With diligence and accuracy, you can make a good amount of money there at night while you're watching t.v.",4,“MTurk is a great place for people looking to make a...” 
26,I love amazon mechanical Turk on my free time In the last month I made over $100 and the task are very easy to complete you can watch tv and complete tasks at the same time,4,“I love amazon mechanical Turk on my free time In the...” 
27,"I would really like to give this site five stars.  Essentially ""Mechanical Turk Requesters"" ask mturk.com to accomplish a set of tasks, tasks that ""Mechanical Turk Workers"" then accomplish.  Requesters and Workers need never actually contact each other.

I think automating the relationship of people who need to get tasks done and people who want to accomplish these tasks for some kind of incentive in the fashion that ""Amazon's Mechanical Turk"" does this is awesome and could most likely be the future of a large portion of labor.

It disheartens me, however, that a lot of this work is antithetical to the hacker ethic in specific and putting human potential to its highest, best use in that it can not only be quite a bit tedious at times but also not compensate very well for the amount of work involved.  Compounding this, instructions with some Requesters can be very vague and as you get no instantaneous feedback on your work, this can damage your ratings, restricting you from being able to take on more choice tasks, if you do a lot of tasks in a row incorrectly.

Also, I am too often left only hoping that the goals of the tasks I take on are in agreement with my own values.",4,“I would really like to give this site five stars” 
28,"I have been using this site for about 8 months now. As the previous reviewer said, the HITs pay from $.01 to $20.00 and up. Generally, the harder the task, the more money you will be paid (obviously) and the more qualified you have to be. For the HIT's that require qualification, you need to take the given test and pass it to be able to qualify. Basically, the more time you spend on here the more money you will make. One can make a good amount of money on here. Certainly not a sole income but definitely some spending money or some money to put away in savings or something. I've been paid for taking quizzes, surveys, transcribing audio, editing written assignments, and some other odd jobs. It can be fun too!",4,“I have been using this site for about 8 months now” 
29,I've been a turker since 2016 and have made money to add to my Amazon gift card balance or to transfer to my bank. It doesn't pay much but the work isn't difficult. You do have to pay attention as you may not receive payment if you don't follow directions carefully. Happy Turking!,5,“Great way to make a few extra bucks..” 
30,I tried to contact the company through their toll free number and customer service support was excellent. They asked me a few clarifications regarding my account details twice which I answered after which they permitted me to work from the next day.,5,“I contacted with the company for about a week and got back the account” 
31,"Although the tasks range from a mere $0.50 to $2.00, the amount can build up, and is definitely worth it if you want to save on Amazon.com purchases or simply transfer to your bank account.",5,“Great way to earn some extra money!” 
32,"I am proud of being an amazon turker. The tasks are Quite simple and interesting. HITS include identifying objects in a photo or video, performing data de-duplication, transcribing audio recordings, or researching data details etc. I've been working on Mturk since 2010. Any one with knowledge in english can work on it. Now I am a trusted worker with 98.4% accuracy and worked on more than 42000 Hits. I recommend this to all those who wish to earn some money by doing transcriptions, surveys, playing interactive games (as part of survey).",5,“Super Site I've ever worked” 
33,"For starters, you only need to accumulate 1 dollar in your account to cash out and you should always quickly receive your payout as a direct deposit in your bank account. Mturk offers many tasks, or HITs that you can qualify for and complete relatively quickly. Many of the tasks pay well and almost all of the requesters for the tasks are honest and will pay you for your task completion. 

However, the fraud rate seems to be creeping up; whereas the rate for not getting conned out of getting paid for completing surveys was close to 100 %, the rate has gone down to about 90 % for me. Although it's unfortunate for this to ever happen, I find Mturk to probably be the best money-paying site for survey takers and task participants dollar for dollar.",5,“How Mturk is great for making extra money” 
34,"Hi Amazon Team, This is Chandra Sekar from India
Why Mturk was restricted in india for last 2 years.. because its useful for lot of un employee students and house wife,.. Please again come to india and give better future to all who seeking job.",5,“We are Expecting you to come India” 
35,great app for shopping amazon.it is really good products services.,5,“worer” 
36,There are any charges of this service..?   and i am from india i can play it or not kindly suggest. What is the mandatory things for it.,5,“Any charges of this service..?” 
37,"Dear sire 

my account approval  My worker id  A2U5VL6PUYOD5V

From India  please  help me

Regards
Nagesha D",5,“Nagesha D” 
38,"This site has all kinds of mini tasks to earn money; data entry, transcribing, surveys, paragraph/article writing, editing, etc. IT IS NOT A SCAM, IT IS RUN BY AMAZON. You have the option to get paid to your amazon gift card balance, or to amazon payments where you can then transfer to a bank account. I REPEAT IT IS RUN BY AMAZON IT IS NOT A SCAM. Some just can't use this site depending on their location. I've been using for about 4 years and have made almost 400 dollars so far.",5,“Great site for a little extra spending money; wide range of tasks” 
39,"The Amazone mechanical turk is one of the best trusted free work from home site. I am earning extra cash from this website. Not huge but always additional earning is a plus. I enjoyed working on amazone mechanical turk. Main advantage is any time we can do work. no time limit.

Trust me this site is not a spam

Vassim.",5,“Most Trusted Work From Home site” 
40,"I randomly stumbled across mTurk.com (Amazon Mechanical Turk) while surfing the net. I read reviews about this site, and how people can make money by completing HITs, or human intelligence tasks. It's a reliable site, and it is owned by Amazon.com themselves. People upload simple tasks others can do, for example, you can complete mini surveys, or write articles, and transcribe audio (listening an audio and writing it out into words). HITs vary from $.01-$20 & up. I've been doing HITs averaging from 4-5 bucks, and made around $130 in two weeks, which is not bad at all. This site is pretty much secure...you have the option of transfering your money into Amazon credits, or into your bank account through the Amazon website.",5,“I randomly stumbled across mTurk.com (Amazon Mechanical...” 
