,content,rating,title
16,"If you pay Upwork to see the bids made from other workers, there are so many workers from impoverished countries so the ""low-balling"" of bids, causes very little money to be made, if you're even chosen.",1,“Only for lower income countries” 
17,"didn't approved my perfect resume with no reason. Spent 24 hours of waiting and about an hour to fulfil their stupid specs with no luck, I'm located in US and their answer: too many programmers with your skill set in this area. Just stupid and unprofessional.",1,“didn't approved my perfect resume” 
18,"Hello Friends,
    Here is a Hillary experienced with these fools.  IT's a platform for Freelancers to compete Technically and Bid financially.  They clearly respond that there are many people with same skills and wants to avoid compete.  

More over they do not understand simple english.  They need sophesticated words of technology to use, Heavy weighted Technical Terms.

Funny Part is people are selling approved accounts or paying money to get approved. This makes no sense of joining.  This platform charges 20% first as Commission and later 10%.

It's better to avoid as this site is promoted by a UNION of particular platform to Diminish rival software companies and dominating on a single platform.  A good programmer will understand the above concept well.  don't want to get drag legally.",1,“Upwork with no work - only for Aliens” 
19,"Good luck to you if you hire through UpWork.  Once you are set up to pay your freelancer and money changes hands, it's GONE.  UpWork will not give you a refund, even if the freelancer overcharges for the work done, conducts themselves unprofessionally and compromises the security of your website.  UpWork says that unless the freelancer agrees to a refund, there is nothing they can do.  So why use UpWork?  I am not sure, as you'd be just as well off to throw your money at someone on the street corner.  There is no protection against unskilled, unprofessional freelancers on UpWork.",1,“No protection against unprofessional freelancers” 
20,"Dreadful company totally geared towards the clients rather than freelancers. They will suspend your account (especially if you have credit with them) with the excuse your skills don't match their clients enough....that could be the case with some people, but if you read the other reviews you will see it just ain't true for most.

$30 fee for transfers to bank accounts and 20% commission.

They don't have the balls to come to a site like this and address these issues because they know they're completely a sh%# company.

Give these guys a big miss and use Linkedin.",1,“Would give them 0 stars if I could!!!” 
21,"i hire a freelancer with very good skill, i invest $5490 to get my website done for company, but suddenly the person disappear and i cant get my payment back, upwork saying the freelancer account suspended and now i m in middle of work, :( 

very bad support
very bad company, care dont put large amount on them",1,“i hire a freelancer with very good skil....” 
22,"As an employer I have hired more than 10 freelancers on Odesk (now Upwork)- There are so many FAKE freelancers there!!!!. There is no control from Upwork. I was interviewing a person for Voice over Artist. I wanted exclusively Canadian. All the people whom I approached and they claimed to be in Canada were FAKE. 

Also recent disappointment. I hired an Arabic translator for a user manual. They guy puts the 12 page English manual in a software and spit out crappy Arabic translation and sends me out in 20 minutes... LOL.  I refused to release the money in Escrow.  Uprowk now claims that they have to write to freelancer and ask him to approve the refund!!! WTH is going on with you guys!!!! Truly disappointed.",1,“Disappointed as an EMPLOYER!!!!!” 
23,"1. Allows Freelancers to log unauthorized hours and FORCE you to pay for work that you never asked for.
2. Allows those exact same Freelancers (who you have worked with for less than a single week) to leave you a one star review for pointing out their illegitimate logging of hours to steal your money.
3. Removes YOUR feedback on the thief Freelancer's account for pointing out they forcefully log work hours whether you ask for them or not, allowing them to continue their inexcusable theft.
4. Gives you a button to close your account, only to tell you ""Your account cannot be closed at this time.""

Inexcusable performance from a company that directly participates in stealing your money. Completely inexcusable. Avoid this site completely, if you can.",1,“STEALS YOUR MONEY” 
24,"I'll give them 1 star because you can get projects without having experience. But the rest is out of this world. They perform certain check ups (fine by me) that have 0 relevance regarding certifications. How cand be relevant a 5 minutes chitchat on camera, with 0 question about one's background? Theeeeen comes the switch-to-private-mode actions even though i have ongoing contracts. Obviously, this would have never happened if i had a premium (paid) account - or at least this was their answer to my inquiery. And then comes the contract blockings, money blockings and any kind of blocking could cross your mind. I think it cand be alright-ish for some extra money, side projects, etc. If you can bear the harassement",1,“Incompetents” 
25,"Odesk (old name of Upwork) became lousy after being merged with other freelancers site. You can't get a job easily if you don't have any earnings yet. And if you apply for let's say 10 jobs, they do suspend your account INDEFINITELY for the reason that your application is high. Below is an example of their email after suspending an account:

We are contacting you to let you know we have suspended your access to Upwork indefinitely.

Our decision is based on a careful review and the fact that you have submitted a high number of proposals for jobs on our site without many contracts or earnings. Unfortunately, this means the jobs posted by clients are not a good match for your skills.

I know this news is likely disappointing to you. But our goal at Upwork is to enable freelancers to successfully connect and collaborate with clients who need their skills and expertise. Unfortunately, this means we must part ways with freelancers whose skills are not in demand in our marketplace.

If you want to appeal this decision, you can email us at marketplace-appeals@upwork.com. Please note each case will be manually reviewed by our Trust & Safety team to decide if your account can be reinstated.

Please know we don't make decisions like these lightly and wish you the best of luck in your future endeavors.

Regards,
Upwork Trust & Safety

Now, you may want to open an account to them. BUT don't be shocked if one day, they will suspended your account too for unprofessional reasons.

Good day! :)",1,“Lousy management giving lame reasons” 
26,"I have been on the platform for several years now and at some point I was a paying user. My expertise is in SEO and as you can imagine competition is high and there are a lot of so called ""experts"" that charge low rates and most of them land the jobs. In the first years I was charging also relatively low rates, but as my expertise and experience grew, I increased my rate, but at the same time considerably lowered the chances of getting projects easily.
What did upwork do? Probably after applying to 20-25 jobs in about 2 months, I get an email saying that my account has been removed because I had no contracts gained and that my skills are not required by their clients. No warning, no nothing (while 7 jobs where still active and I had proposals sent and waiting for replies). 
Anyway - I will be looking into other platforms that are not flooded by low quality freelancers that don't care about quality of work and can afford to charge lower rates since they don't care about making a business connection with their clients.",1,“Worst Customer Relations Ever” 
27,"I was a successful freelancer with Elance, which in 2013 was the best freelancing platform on the web. For six months I actually made a full time living as a writer/editor and supported a family of five after losing my day job.  It was my water of life.  Then someone got the bright idea to merge with ODesk, the ultimate dirtbag third-world lowball platform where I had never found any jobs that paid even close to US market value.  If you mix water and dirt you get mud. Quality writing jobs disappeared and in the four+ years since the merger I have not seen one job worth bidding on.  ODesk successfully poisoned and absorbed its more successful competitor.",1,“Worst merger idea ever” 
28,"I have used Elance before it became Upwork and the quality of providers was much higher . These days as long as someone can pass the basic ready test he is good to go and based on Upwork policys allowed to screw you out of time and money. If you and your contractor agree on terms Upwork does not care and allows them to bill you what they want. So if someone enters hrs you are stuck paying for services which where not delivered. Will be looking for a new platform to hire programming contractors as Upwork is becoming shady. They bill you Monday am, and before you can dispute something they deduct the $$ from your account. Legit companys give you a few days to review and you pay for undisputed amounts. But hey customer service is as bad as the platform itself as it is down multiple times a week",1,“Its a hit and miss” 
29,Avoid Upwork at all costs when you require a software project. My experience is that Upwork will protect scammers and allow them to keep on working after taking your money. Software projects require time to iron out all the bugs and the Upwork platform will not allow you to modify reviews when freelancers do not complete their work but keep your money.,1,“You will lose your money and not be provided with your intended service” 
30,"I used Upwork for the first and it was the last time. Their freelancer delivered not functional website, I asked for a full refund, they said I need to ask freelancer. When I contact him for refund, he blocked me. I contacted Upwork again, sent them all necessary information about the work I was promised and what I recived, all messages...and after several emails they said that they just connect freelancers and clients and they cant do anything about my case. I lost my money and received very very poor website.",1,“Dont use this site you will just lose your money!” 
31,Dont waste your time on upwork. they will not provide good support and charing to much and suspended active profile without any reason.,1,“Worst platform with poor support” 
32,"Upwork has a credit card verification process that is extremely burdensome for businesses.  The customer and the freelancer have to spend numerous hours and a ridiculous amount of time verifying a couple hundred dollar credit card payment.  Meanwhile, the freelancer has done the work and Upwork will not process process payment and pay the freelancer.  Upwork has turned a great experience with my freelancer into a payment time-sink where I will no longer use the service.  Too bad!",1,“FREELANCERS & Customers BEWARE” 
33,"Got linked up with a freelancer and it was going well until I realized there was no way this person could accomplish the task, and then you are just screwed. The freelancer was making 8th grade graphics, literally thought it was a joke when it first was submitted. I would never use this site again because of the process, you should get a trial period to see if the person can actually do what you are looking for.

Do not ever use this site, and if you do then know how much risk you are taking. I'm sure there are good freelancers on there but few and far between, good luck hunting.",1,“Disappointed” 
34,"I posted a job on Upwork for white-hat, quality link building. I got a response from a freelancer promising the following:
""I will carry out an extensive research based on industry vertical and first prepare a list of related blogs, bloggers, influencers and website owners and start with an outreach campaign to gain valuable link placement on authority sites. Backlinks will be on highly relevant and authority sites and will be permanent and contextual links. Recently, I've had a very good success rate building in-content links on already published articles on authority sites.""

He ended up placing 4 links on sites that had the lowest quality writing. 1 was de-indexed in google indicating it had already been penalized for spamming; 1 used to be a French e-commerce site that went out of business, and the domain was bought for history/DA and turned into a blog to sell links (domain name was complete irrelevant to the niche); 3 had all traffic coming from referral and direct traffic, indicating a PBN.

I asked him to remove the links. He never did. I ended up having to disavow the links.

What made matters worse, is when I contact Upwork and asked if I could leave feedback so other businesses would have a warning, they told me feedback was only allowed when payment was made on a project, but that it would count towards the freelancers job completion rate. I checked the freelancers job completion rate, at it was at 53%. Obviously, if someone misrepresents their skills, there will be a dispute. And, given his completion rate, this likely wasn't the first time. He is still operating nonetheless. This policy facilitates bad behavior by freelancers, and is a shady business practice by Upwork.",1,“Got scammed on Upwork!” 
35,Read the bad reviews and you'll know everything you need to know about UpWork. This form requires me to type a minimum of 100 characters. So I'll repeat: Read the bad reviews and you'll know everything you need to know about UpWork.,1,“Read the bad reviews and you'll know everything you need to know about UpWork.” 
36,"I recently signed up at Upwork and had my first project which took me about 1 day of work. All seemed to be perfectly normal. I completed the project the client approved payment and then suddenly my account was blocked.

After reaching out to the Customer Service, they informed me that I had to verify several details. Which I did, then they asked if I could reach out to my client as there was a problem they could not explain. I reached out to the client and didnt get an answer. 

Then I mailed Upwork during a period of 2 months several times, I hardly got any response, sometimes it took over a week to get a respond from Upwork. 

Today I received the message (see screenshot attached) that because my client was fraudulent they won't be paying me for my completed work.

It has been a terrible experience working with this company. There CS is rude, unprofessional takes ages to respond and the worst: they won't pay me for my completed work.

I strongly advice to not work with Upwork if you don't want to lose your money. This company is a mess!",1,“Upwork took my money!” 
37,"i dont know what they think bout themsleves , i took 5 motnths to become toprated and then suddenly during varification all submitted doc file they r rejecting and they suspend my profile . and aksing me u infuture u cant open any new acc..wtf! do u think we a dealing drugs over ther? get a life .. racist site..",1,“worse freelancing site” 
38,"If you want put your money in the sea, please go to upwork. They are stealers who stole my money. I hired a freelancer who didnt complete the work but upwork has released my deposit which was in the upwork escrow without my consent.",1,“Professional Stealer in the USA” 
39,"Upwork is a waste of money and time. I hired a copy editor, who actually left out a sentence in the first paragraph of my book. I next hired a proofreader who was so bad I made her give me my money back. If you want either, find someone through word of mouth.",1,“never use this site” 
40,"With good intentions I was looking for work writing, editing and reviewing for media sites. Here is an example of some of the work offered on UpWork. First employer: I need a 40 page e-book written in 2 weeks for $50. Second employer: For my blogsite I need 2-4 blogs per month (1,000 words each) to be paid at the rate of $10 each. Must have a minimum of a masters degree. Third employer: Need a tutor for my bratty kid to train in the sciences. Will pay $5 per session. These a facetious representation yet they come close to the mark to the job offerings on UpWork. This company keeps a minimum of 20% of the wage. My advice: Upwork is a disaster paying slave wage with potential employers who are either nutcases or live under a rock. Many better sites stay light years away from this one.",1,“Third rate Jobsite with Fourth Rate Pay” 
41,"A complete waste of time. I should have trusted the poor reviews before signing up. Their platform is totally archaic at best. They boast over 50K jobs available, but the majority are scams or low-brow offers. Hardly worth the time and energy. The gig descriptions are often vague, and the ""client"" rarely if never follows up with you, in a timely manner [2-3 days]. And most of them only open a new browser page that requests your Credentials---basically what you already have on your profile [including your resume] So really, you're just repeating yourself. Sorry - but no freelancer has the time or patience to roll with this nonsense.",1,“Plain backwards archaic system” 
42,"I have been a freelancer for a very short time with UPWORK and no where are you able to reach out for assistance as a ""Freelancer"" to make sure you get paid.  I have recently been engaged with two doctors from Washington to solicit and create a sponsorship package for their event  in Martha's Vineyard, a ""Mindfulness Retreat"", Aeva Doomes. I was not paid and they ended contract.  They were very hard to work with and very rude, sending threatening emails on time frames, etc. Upwork answered no outreach to assist.",1,“They do not support Freelancers!” 
43,"Third class freelancing service provider,  this is for only few peoples, not for all. They don't want allow you to make profile on there platform. Everything is rubbish. :/",1,“Third class service” 
44,"They blocked files from being downloaded from my freelancer, then  totally failed in their attempt to make them available, causing me to miss my deadline. They hide the support chat between time wasting worthless FAQs and a labyrinth of crap. They detracted from the interaction and got paid for it.",1,“Inept management” 
45,Want to give minus points to upwork..tried everything..but they have created a mindset they they won't allow the new creative people to enter on upwork site ..and thats really shamful ...they are no one to say the freelancers that we are somewhere less from other freelancers working on upwork. You haven't even checked yet so how come u can justify anyone form by simply seeing the skills.,1,“Worst site” 
46,"After spending an hour going through the account set-up, I was told I wasn't approved for some vague reasoning.   I am more than qualified in multiple areas, so don't waste your time.",1,“Waste of time” 
47,"This website is overrated. I think soon it will be bankrupted, because they think only to earn more money. They have $#*!ty support, illogical answers, unexpected account suspensions, I know  a lot of people even couldn't register. So end is coming for them F*ck UpWork and all its employees!!",1,“Terrible Website” 
48,"My account was suspended by giving the following excerpted message:

We are contacting you to let you know we have suspended your access to Upwork indefinitely.

Our decision is based on a careful review and the fact that you have submitted a high number of proposals for jobs on our site without many contracts or earnings.

---

Do you see any reason? They have limited number of proposal credits but also it was not allowed. I had received two 5 star ratings on the job and was still trying to do the best.",1,“You might be band anytime without any reason” 
49,"First, they take 20% of your earnings. If you also file your earnings when doing your taxes, remember it's another 30% (in Canada). So essentially working on UpWork you are making half of whatever your rate is. (20+30 = 50% lost)

Second, I had a client hire me, start a contract, then go immediately unresponsive. After months of trying to engage them, I decided to end the contract. However, since I ended the contract as a freelancer, UpWork decided to penalize my profile and drop my profile success score by 75% even though it was not my fault that the client decided to fall off the face of the earth. After contacting UpWork, I just got one templated reply after the other.",1,“Ridiculous commission for UpWork and Terrible Lack of Ethics” 
50,"I am a semi-retired professional who came to the Upwork site with the best of intentions.  

So far, I have exhausted my 'connects' within the first two weeks, and yes, I did end up working for one client (more on that later).

Other than that, no potential client ever got back to me.  

Similar to social media, with its incessant 'you have a message' format, Upwork updates continuously, so it SEEMS to be in a freelancer's best interest to constantly monitor the site.

Well, bottom line, two almost wasted weeks.  

The one client is proving to be very difficult (does not get back to me, rarely answers messages) and NO other responses from anyone.

The point about the client is that even though she is a legitimate person who does need something produced, even if you do manage to get hooked up through this website, it is not just 'do your job and you will be fine.'  

Like many endeavors, once you do land a job, your trouble really starts then.  But that's life, that's business, dealing with customers.

The problem is that Upwork truly makes it not worth even going out and finding the customers.  

Right now it is Saturday morning, I am giving about five potential jobs until Monday to get back to me, and then I am closing the account.

What Upwork did positive was that it made me very happy to hear from my old full time employer who wants me to come back on a per-diem basis.  Maybe I just needed to see what else was out there.  

Thanks to Upwork, I told them I would come back, I start Monday.",1,“Waste of Time” 
51,"I had a profile with 150 projects completed positively and 500 hours during five years of hard work, but hard!
They closed my account because I had a double profile years ago, without personal information,  because I forgot my password, without wanting to write the email one morning with my eyes closed, and, in a few hours later the profile closed one by all, without availability to enter the web and register again!

The person who understood me, knew only one thing, you do not have more accounts here, as if I were a delinquent with two balls !!!",1,"“Laughing at people, because they are the monopoly” "
52,This site is racist!! I Wasted my time trying to apply as a freelance writer for more than two weeks. They will always have a reason to reject your application without even giving you an opportunity.,1,“Waste of My Time” 
53,"Upwork hires criminals. I discovered this when I found that one of their freelancers has 3 convictions of violent crimes. UpWork responded that they do not discriminate and what a freelancer does with their personal time is not their business. However, some freelancers meet face-to-face and could be using Upwork to cause harm or commit more crimes. UpWork has no idea if any of the freelancers they ""connect"" with others are violent offenders, predators, sex offenders, pedophiles, etc. because they feel they have no duty to let you know this information.

I would never recommend them.",1,“Hires Criminals - Performs no Checks” 
54,bull $#*! site i ended up getting ripped off for almost a thousand bucks :/ watch out poor quality work and no one is on your side ever.,1,“Marketing for Montgomery Moving Co” 
55,This site claims to have a very secure environment and also prides itself on Trust and Safety. Do not be fooled!!! The site has no trust or safety or even protects your privacy or personal information. Don't hire via this website as it's a con.,1,“Breach of Privacy = Don't use this site” 
56,"I have almost 8 years of experience in IT and I created a profile on upwork. I was charging comparatively less as I was new to the freelancing business. After few proposals, the upwork has suspended my account forever stating that the skillset do not match. I have been working with various multinational companies and do not see a point here. The customer service is too bad.",1,“Waste of time” 
57,"This an awful site. Professional get paid very little money. On top of that, may unqualified ""professionals"" do the job you are qualified to do. Also, clients know that they can get away with paying very little money to real professionals. Translations for 1 cent per word, language classes for 2 dollars, etc. I call that a scam. Also, the people of Upwork, if you don't get clients they ""hide"" your profile, so, they will punish you if you don't sell your services at the lowest price. Go and work in your local café, probably where you will earn more.",1,“It is a waste of time. Modern slavery.” 
58,"(There's a Suggestion for Upwork at the end)
To Survive at Upwork, you need to be a Salesman, which is a Requirement by Upwork, not by the Client. As Once if you get hired, Client has Nothing to Do with you Selling Skill.

If you are not a Good Salesman, doesn't matter how experienced you are, you will get SUSPENDED! Simply!

I have Seen Hundred's of Suspended Experienced (Field Expert) people from upwork,in fact its an Hot Topic on Google. (just query something like ""upwork account suspended"")

Client Requires Field Experts, Upwork Delivers them Salesman. This is how Upwork is NOT CONNECTING the Right Candidate!

SUGGESTION FOR UPWORK:
 If someone is Not getting Hired, it doesn't mean he/she is not field Expert, it depicts he/she is Good At Selling!

Upwork can easily Improve its Algorithm by Including the ""Test Results"" (Conducted by Upwork) to Determine the Experienced Professional. Define a Threshold, below that Threshold may get suspended (if there are not earning enough)!",1,“Upwork is Connecting SALESMAN instead of Experienced Professionals” 
59,"It took me more than 1h! to find how to contact their customer support on their website! It's really hidden and confusing. It looks like they really don't want anyone to contact them.

When I finally wrote them I got an auto reply.

Few more e-mails and quite generic replies followed... I don't even know if it was a real person who answered.

They didn't accept my profile on their platform never got a clear answer why and what shall be improved. At the end now quite happily working via their competitor's platform.",1,“Terrible Customers Service” 
60,"Poor process in general, demands a lot of unnecessary private information that they don't really look at other than just saying I have a record of you in our system. Don't use ever if you are hoping to keep any kind of privacy. Also 0 support service that responds slow and just overall unsupportive if your salary is on the lower end (I've heard if you are spending/earning more on upworks they will tune in faster, which is understandable yet disturbing).",1,"“If you have enough money and wants somewhat good service if things go wrong, don't upwork” "
61,"This site could be good, but the majority of the jobs are junk and the amount of money they charge is way too much for the service they provide. Most jobs that are not, do my homework are people looking for someone in third world countries that will do their job for them. I have had some nice low paying jobs editing and proofing for non-native English speakers. So I proof someone's blog for 10 dollars and receive 8 dollars. Not so great. 100 becomes 80 and so on. Most of my freelance work now comes from word of mouth, Craigslist and other places. Then I get a notice my account will be suspended if I am not more active on their site? Doesn't freelance mean you work when you want? I did not sign any contract with them.",1,“They take too much money and have too many junk jobs.” 
62,"They've really gone downhill since the merger a couple of years ago. I had a great experience with Elance and then saw that Upwork was nothing but a garbage site with $5 jobs, so I didn't transfer my profile.  

Then they add insult to injury by upping the fee to freelancers to 20%, on a sliding scale:  the more money you make with a single client, the smaller the percentage they take but you have to hit something like $1000 before you get a break.  Since most jobs are one-off and under $100, they are killing their freelancers profit margins.  Greed like I've never seen. 

They also are having problems with hackers.  They get into the site easily posing as clients and employers.  NO FILTER system to keep them out.  UpWork relies on the freelancers to spot the scammers.  Disgusting.

If it's any comfort, the site is in real, not imagined, decline, per Alexa's website ranking system.  See their graph attached.",1,“Worst online freelancing experience EVER” 
63,"I've had a freelancer Upwork for a while now, and I've only recently begun to apply again. I had just gotten my first job and finished it successfully when I got an email notifying me that my account is suspended. Apparently, Upwork thinks that the reason you don't get jobs is because your skills aren't right. This assumption is pretty infuriating by itself, given that there's so much competition and many of the clients end up not picking anyone. Plus, why would you offer so many connects + the option to buy more if you don't want us to use them?
""Our decision is based on a careful review and the fact that you have submitted a high number of proposals for jobs on our site without many contracts or earnings. Unfortunately, this means the jobs posted by clients are not a good match for your skills.""
This is one big sad joke. Ignoring the fact that they take more than 20% of the money, why wouldn't they give freelancers a chance to build up a client base? Why did they suspend my account only after I got my first job? 
I wrote to them, sent out diplomas and certificates, they wrote back that their decision is final, ignoring my arguments alltogether.
In over 5 years of professional experience I've never had one negative feedback, everybody was always very pleased with my work (including the one Upwork client), and they dare to tell me my skills aren't fit for the clients? Outrageous.
STAY AWAY! Exploitative and unfair system!",1,“So disappointed! Exploiting freelancers” 
64,"I had hired a freelancer through upwork to design retail packaging for my product. I followed all the steps required through upwork, including a well-written contract with all the specifics. I paid the first payment in advance as I was asked by the freelancer. The freelancer failed to communicate after that and extracted the second payment out of escrow. When I lodged a complaint about it, I kept getting poor responses focused on giving me excuses on why and how they cannot get a hold of the freelancer and long cumbersome details on what an 'escrow' means etc. My point was that I essentially paid for a a product that I did not receive and the entire point of going through a company such as Upwork is that in such cases they can be the mediator. After a few weeks of writing long emails, I gave up. I kept being passed from one person to another and eventually was spending more in time dealing with the inefficient customer service at upwork rather than my business. It may be a good portal to find cheap skills but it is a high risk model due to its poor management. I would suggest to try one of the other websites, with better customer service.",1,“Use at your own risk. Terrible customer Service” 
