,content,rating,title
11,I've been on there for 3 years and they decide to disable my account permanently after purchasing a service from my fiance. Their customer support is dirty. Don't deal with them,1,“Beware Fraudulent Business” 
12,What attracted people to Fiverr was the $5 gigs. Now they've changed that all. I see gigs for $800 +. I am already looking for another service or someone to make one that goes back to basics and everything that Fiverr used to be. I have no idea why so many businesses make this stupid mistake. Greed????,1,“It's not Fiverr anymore” 
13,"This is the worst freelancing company ever, why?
They remove any buyer or seller at any given time for no reason while the customer support is terrible while they do not want customers, its not at all their focus.",1,“Worst platform for freelancers and buyers” 
14,"It can be a good site for making money or purchasing a service. But the rate at which they disable account without investigation sucks. One minute you are a top seller, the next minute your account is permanently disabled. The cry is both for buyers and sellers, and do not even do conclusive investigations on any issue. 
They ought to do better, other freelance websites are becoming more attractive now",1,“Good at Start but the rate at which they disable accounts is Whack” 
15,"I have been a seller on Fiverr for several years, reaching Level Two status.

In order reach the higher levels, Fiverr have a series of milestones an account must reach such as reaching a certain numbers of completed orders while maintaining a high level of feedback and meeting delivery deadlines.

In order to stay a Level Two sellers, a seller must maintain these levels. However, since competition is sometimes high, it is possible to 

By simply placing orders, then cancelling them with a seller, you are able to impact that seller's ratings, and therefore remove him/her from the top slots of the Fiverr search results. This will impact his/her earnings and as good as erase any good standing he/she has earned.

This has happened to me and Fiverr support have told me they have no way to counter this.",1,“Absolute dereliction of duty toward sellers; destroy seller rep in minutes” 
16,"I've had an account for a while that has allowed me to make an extra income as a seller. Unfortunately, I ran into a scammer buyer. After providing agreed upon service, of which they highly approved, I was shocked months later when I received a notice that a refund was to me given for the jobs following a cancellation of the order. Turns out this very common and the seller ends up losing. So I followed up with their customer support. BIG MISTAKE! This people are not only unhelpful, not interested in your problem, but also have a hint of malice in them. Should you send a query and follow up on it, they'll take action - just not the one you expect. They'll find any excuse to find you in violation of their precious ""ToS"" and close down your account. Yet they had no problem with your services earlier. Awesome! Just like magic. Should you find any review complementing their CS please ignore it. It has been probably written by one of their clearly incompetent CS members. All they ever send are pre-written messages that are general and not specific. Should you push with an issue you run the risk of being shut out of fiverr. For those still on the platform, should you ever run into a problem, find an alternate way of addressing it. Else you'll have your hard earned cash locked with your account - very unfortunate. Sellers receive no protection on the platform. You are supposed to tolerate abusive clients, take orders that no longer interest you among a host of other annoying buyer habits that CS should help you solve.
Secondly, they take a huge chunk of you earnings. 20% of each coin made belongs to the platform. This is abit too much. Buyers too complain when you charge highly to compensate for the fees amount as they too pay high fees as the amount increases.
Don't put all your eggs in one basket on this one.",1,“Worst customer support anywhere and high fees” 
17,"I spent the money and was guaranteed a product in 24 hours.   4 days later, NOTHING!  I was able to get the order canceled after Another 24 hours and 5 days later STILL can't get anyone to help me get a refund.  Their link doesn't work and there's no phone number to speak to a human being.   Terrible experience!!!!! I wish I could give ZERO stars!!",1,“Disappointing service and terrible web support” 
18,"Hello, my name is Anthony. I'm a 25 year old CEO with a Bachelor's Degree in Sociology and my own global music marketing company. I have been a top ranked seller on Fiverr for over 3 years with close to $70k in sales. When you type in music promotion or music blogs on Fiverr we are the top search result. My business was founded on Fiverr several years ago and I absolutely loved Fiverr. I continued to grow with this company as they evolved and all of our gigs were top rated with thousands of  five star reviews. 

Fiverr transformed my life in a multitude of ways. I have used the revenue I generated on your platform to travel around the world and pay off student loan and credit card debt. I was very surprised when my account was unexpectedly closed due to what appear to be simple misunderstandings that Fiverr does not seem to want to work with me to rectify. To add to this, Fiverr has no working phone number and the only way I was able to speak with a supervisor was by doing a lot of researching, finding the personal number of an ex-Fiverr employee, calling him at home and getting the contact info for a current employee, there whole system sucks! For a multi-BILLION dollar company you would think they would have a WORKING PHONE NUMBER, but clearly they are only concerned with cutting cost and increasing profit, a business like this is doomed to fail in the future. The owner's are simply way too greedy!!! They jacked the fees up to 20% for buyer's and seller's, meaning they keep 40% of all revenue you generate, this is insane!!! Also, when I reached out to the CEO on Twitter to try to get assistance and explain the issue, he blocked me!!!

Anyhow, back to the issue at hand here. My Fiverr account Bosshogg777 was closed about a month and a half ago due to what 'Jay' (head of Fiverr customer support) said was multiple TOS violations, which I firmly do not believe occur as depicted.
I've been a freelancer on Fiverr for over 3+ years with over $65,000 in sales. Jay mentioned my account was closed for low quality of service, mis-delivering orders, and multiple chargebacks. To clarify, I was a top ranked seller on Fiverr (#1 in music promotion) for 3+ years with over $65,000 in revenue. If we rendered low quality deliveries or mis-delivered orders, we wouldn't have an average rating of 4.9 stars and have thousands of clients, many of which are repeat clients whom we've developed personal relationships with over the course of several years. 

The only time I mis-delivered an order is when the buyer didn't provide the gig requirements in time so I simply sent him a message requesting that the buyer provide the info required so we can complete the gig. I was unaware this is a TOS violation and that you can use the resolution center to request additional time if the buyer doesn't respond or send the gig requirements in time. I didn't know where this feature was located on the site but now I see it has been included with the order. This in itself should not warrant having my account that I built up for years permanently closed. I do take responsibility for this, but in my defense this occurred one time, not multiple times and was simply due to my ignorance which is no excuse, but certainly shouldn't warrant the closure of my account.

To further expand on this, Jay said we received 25 chargebacks over the course of 3 years and he said this was solely due to poor quality of services rendered. However, I disagree with this firmly because all of these buyers left 5 star reviews and never mentioned to me or Fiverr that they had an issue with there order or wanted a refund. They engaged in deliberate and intentional fraud in attempt to get services for free. We should NOT be penalized this and there is nothing to substance the claim that the chargebacks were due to low quality of services. 

Currently, Fiverr has no system in place to protect buyers from sellers doing chargebacks because you require no in depth level of security, such as requiring a buyer to submit a copy of there driver's license or identification card to verify there identity when they sign up for an account. 

Essentially, the only ramification the buyer will face is potentially getting a warning or having there account closed. However, that doesn't suffice and they could simply sign up for a new account and do the same thing again to other sellers. This is a severe vulnerability with your site that should be addressed immediately and I certainly should not be punished for chargebacks due to fraud. In addition, 25 chargebacks on 6,000+ orders is a very LOW percentage, less then 1/2 of 1% of all orders we've completed over 3+ years. I personally do not like chargebacks and I take a loss every time this occurs but it is infrequent and I write it off as part of doing business online. I would like to work with Fiverr on implementing news ways in which we can protect buyers from chargebacks and improve the overall security of the Fiverr marketplace.

Does mis-delivering one order because the buyer didn't send the gig requirements in time and having less then 1/2 of 1% of all orders we've result in chargebacks warrant having our top ranked seller account closed? I do not understand the logic behind this decision considering my business was founded on Fiverr and we have generated a tremendous amount of revenue for Fiverr. We have excellent metrics and customer reviews and our revenue has increased greatly every year. All of our gigs have thousands of 5 star reviews, many of which are from repeat clients. We have made nearly $70,000 in sales over 3 years and this number would have continued to increase if our account wasn't closed.
Fiverr generates 40% of all revenue from buyer and seller fees. The amount of revenue I've generated for this company from my high sales should be recognized as well as all of my hard work and diligence with delivering orders on time and having excellent reviews and metrics. I do not feel like I am being treated fairly or with respect, nor do I understand why they would want to close my account rather then work with me to rectify any issues.

I do appreciate the opportunity to make a new account, which they have reluctantly allowed me to do, but starting from scratch will take years to build back what I have lost. Imagine if someone took away your whole Fiverr business and told you to go found a new company and you lost access to all your clients and revenue. This has also put me in a very bad predicament. I'm a U.S. expat living overseas and I work remotely. I depend on this income to survive. Now all of my credit cards are maxed out and I've missed multiple payments because I've had my livelihood taken away from me. I went from making $3-5k a month to $200-300. It is so bad sometimes I don't sleep at night or wonder how I will pay my rent or buy groceries. I wouldn't wish what happened to me on my worst enemy.

In addition, they are preventing me from accessing nearly $2,000 in revenue from sales I've already COMPLETED for 90 days!!! This in itself should be illegal!!!

I've taken many losses in life from watching my father pass away suddenly from a massive heart attack when I was 10 years old and having to be the man of the house and raise my younger siblings to watching my mother go through chemotherapy for breast and skin cancer and losing several family members and friends to drugs, violence, and death but I do not feel like I should be punished for simple misunderstandings that can be corrected. This whole thing has turned my world and life as I knew it upside down.

I eat, sleep and breathe Fiverr. If you look at the thousands of reviews we've accumulated on ALL of our gigs, you will see I only provided the highest quality of services, hence the thousands of positive reviews, comments, and average rating of 4.9 stars on all of our gigs. 

What they have done to me is beyond fathomable. Now I am in the process of pursuing this legally and have an attorney who will ensure they get what they deserve.

It should also be noted this company, Fiverr, and it's CEO Micha Kaufman have an F rating with the BBB as well as numerous complaints.

#fiverr #michakaufman #bosshogg777 

support@fiverr.com   
jays@fiverr.com
fiverr.com
bosshogg777",1,“Why You Should NEVER User Fiverr - TOP RATED SELLER BOSSHOGG777 HAS ACCOUNT CLOSED AFTER 3+ YEARS!!!” 
19,"Our non profit just purchased a news release distribution from a supposedly United States seller on Fiverr.  Here is what we wrote to Fiverr about the seller.  There is complete fraud from this seller.  I have been on Fiverr for years and no one has scammed the public more than this person.  All their supposed outlets are fake, dead twitter accounts, made up newspapers, etc.  They give live urls to what they published but it's not attached to anything real.  It is like they have these 500 fake links to something they own.  They give a link but when you go to any of their outlets it doesn't exist.  When I try to ask for the contact information to websites or news outlets they don't have any.  They have somehow managed to create a fake similar url and attach it to real live outlets.  Many of the background layouts are similar from news site to news site which is impossible.  All the still active twitter accounts all started in 2012 and look exactly alike which is impossible to be real.  I spent $183.75 which I need refunded to me immediately.  Their language doesn't appear to be from the United States.  And the more I asked for information the more they said it was my fault if you can believe that.  I have put considerable time researching this person's action at a huge cost but I need this refunded now.",1,“The Kings of Scam” 
20,"SCUM OF THE DEADSEA!!!!!!!!
Put them out of business!!!!!!!
Smelly mutton mutha$#*!ers!!!!
.........................................?????????..,.?.,,?."""""".'.?",1,“SCAM SCAM SCAM SCAM SCAM” 
21,"I paid $210 to fiverr seller to redesign my webiste to be just like a similiar industry website. The guy made it ""look"" like the other site but it was not functional when order was complete. I complained and he tried to fix it but it was one thing after another. I gave him all passwords and access to do the job yet i was doing all the back channel work. Then CUSTOMER SUPPORT basically told me too bad because he is trying to work with me, they did this 3 times with 3 different customer service reps and 3 different emails. Basically demeaning me to grovel and beg for refund.  They said it was not an issue about quality but that the job was completed (only because they send email and give you 3 days to respond) yet after completed or really not completed the seller kept trying to fix his incompetence . These guys are not comprehensive in their promise of what work will be done and just low ball the price from usually somewhere in pakistan or india.  NO QUALITY CONTROL. Dont waste your money!!",1,“No quality control. Dont waste your money” 
22,"Fiverr is a $#*! website for seller, they don't think about seller. Only think about buyer. if seller do well, still fiverr aggressive about seller, nothing to say",1,“$#*! website” 
23,"Fiverr company is a scam artist. The *people offering services* are honest though, but not Fiverr. Fiverr's referral program specifies ""earn up to $100"" with terms to refer ""only personal friends"". I referred my neighbors and roommates. Fivverr -- for no valid reason , only AFTER my friends made purchases --- accused me of having ""linked accounts"", **with no proof** and blocked my account that had $5 cash in it. So Fiverr stole money from me and now I can't access my account. Fiverr breached THEIR OWN terms of service. Their referral program is a pathetic scam.It is obvious Fiverr has no intent to honor their referral fee promise. They are happy to take people's money and breach their own terms of service and make up new terms when it suits them. Their customer service is pathetic - I sent them screenshots, etc and instead of engaging in a conversation, they just BLOCKED me. Again they were happy to take my friend's money but not give ME the money for referring them. SO UNETHICAL.",1,“Fiverr company is scam artist. DON'T use referral program” 
24,"DO NOT USE FIVERR!!! As many other reviews have said, most of these designers are from countries with no copyright laws. Lots of the work is stolen & any work done can be sold off to other customers.  I had my logo custom designed with my feedback. A few months later, my own company logo was used by another company!!!  After contacting the company, they too had used FIVERR. Also, many of the designers have limited English skills which make communication extremely difficult. Most of these designers have zero professionalism or manners. Any attempt to give constructive criticism will be shot back with rude, extremely unprofessional attitude and temperments. FIVERR does not screen their freelancers. Buyer be very aware.",1,“BEWARE... DO NOT USE FIVERR” 
25,"Worst experience I've ever had purchasing anything online. 
Their artists are not truly artist. They lack creativity, motivation and meeting deadlines. Their customer support is CRAP! They do not provide support. Instead, they will stand by the fact they've already taken your money and tell you to work it out with the artist, who is garbage and doesn't care about the product they produce. I had 2 bad experiences. Not just 1, but 2. 2 for 2 in sucking. 

STAY AWAY FROM THIS SITE. You're welcome. 

FIVERR - YOU ARE HORRIBLE!",1,“BEWARE: Joke of a site” 
26,"I have worked with Fiverr for over four years. I rejected several questionable customers, and for doing so, I was demoted,' although I had a 5-Star ranking. Because I complained, they removed my gig, with no credible explanation. These people are a bunch of scammers.",1,“A detestable company!” 
27,"They suspend your account at the drop of a hat and rarely if EVER 
explain to you why. It just stops working. I have spent my own money on 
services from Sellers and my account was suspended, I never got a credit
 or a refund and I never got a response to my support ticket as to why 
it was suspended. Fiverr does not care about buyers, they only care 
about their  sellers selling any piece of junk they want. Beware!!!",1,“VERY Bad Customer Service: If I could give a zero I would....” 
28,Garbage company doesn't care about users and it doesn't care about it's freelance sellers on the site. Banning users and not issuing an actual refund but credit to their site as if I'd ever plan on using it again.,1,“Terrible site” 
29,$#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr! $#*! you Fiverr!,1,“$#*! You Fiverr” 
30,"Absolutely dreadful service - after spending a good few hours finding the right designer and discussing at length what was required - she confirmed she fully understand but asked for more money, I agreed. Two days later she asked for more time.... I agreed. What was delivered was a complete joke, literally NOTHING like we discussed - in fact laughingly so so wrong...... She said she would do it again.... I'm still waiting. I can not report her, every ""contact"" form just fails. I requested to cancel, she refused. I can't review her to the job is finished. I can't cancel down any avenue. They literally have me over a barrel - so to speak..... I feel conned, duped and foolish. Please don't make the same mistake - do not use them... you've been warned.....",1,“Feel conned....” 
31,"I have awarded one star because there is no option to award none.  What a disgraceful organisation!  Customer support does not respond, so the only positive is a consistant lack of service.",1,“Why no stars?” 
32,"fiverr is the biggest market place for scammers , and support team did not help me at all they are not even responding",1,“never buy from fiverr” 
33,"I been with them from the beginning. Great site. You can get real work done. Got work done for my Clients. In the last few yrs Its awful. People there to take as many jobs as the can and never getting any thing done on time. What you number pay for now its 5 times higher cause they have found way To monetize every single step of a job. The new crowd is rude and sometime outright nasty. If a job is due in 5 days you will hear from the seller in 4 1/2. He/She send you a Piece of crap job Knowing damn well you will reject it so they can get three more days maybe to get it right. If they done ask you to mark it Complete so they wont get a bad rating. Each seller has 2-3 profile and working all them at once. 

Watch out for the Networks Scam. They team up and get great rating with high number of Completions perfect scores. It's a fraud. 

I'm done with Fivverr. But I will say thanks for the early years when i get good work done and made mad money. Back when seller care about what they Delivered.",1,“Just went downhill” 
