,content,rating,source
10,"I have been buying items from EBAY since 12/18. I finally realised they are running a Criminal Enterprise. When I had issues, and was told by ""Wendy"" I won the case based on eBay's ""bogus"" money back guarantee pledge. Then I followed her instruction's not to contact the Corrupt Seller for three DAYS That SELLER who is know as member ""thesixfees8017"". Never received shipping label. Marco of ebay service told me thesixsfees told their investigators that i broke the clock. Well after a discussion, MARCO told me they must have lied and I should have won the case. I next called Wendy ebay resolutions. She was speechless and sorry i did not win. PAYPAL is involved. a customer of theirs, Cannot contact the. ELECTRONIC WALLS. In my case as well. PAYPAL Paid a Company from China that they are FULLY aware. It's a SCAM Co. That PAYPAL assists in Completeing the crime by using YOUR money to PAY FRAUD CO. Hence PAYPAL Conspiritor. Retired Law Enforcement Officer, to which I will Expose and hopefully the guilty will be shut down.",1,ebay.com
11,"Ebay linweipqq Chinese Seller Scam Scum Untrustworthy Negative Feedback This Chinese seller really got some nerves. To start with, the item wasn't as described and I have requested to send it back . We have mutually agreed that once they received the item, they will refund the cost of the item including the return postage cost. Things change when the item reach in China. I ve return the item with Royal Mail track and signed and keep the seller update with tracking number and proof of postage This seller never bother (Or don't want ) to check the item and the post tried to deliver the item for 5 days or more but no answer. ( The post leave the card for pick up ofc) I've contacted the seller for this, and only replied after repeated chasing. 1 minute after replying hi , sorry ,we not Have received it , we will go to post Office ask them ,many thanks ,The seller has opened case and ask Ebay to help in , and 15 min after that the case was CLOSED AND RESOLVED and I will not be refunded! To my surprise, what's kind of lies the seller telling ebay and what kind of gullible customer service who handled this matter without checking fact and evidence with both seller and buyer. (in this case seller only) Its been almost 2 months dealing with this, my case was closed in 30 min! I have go all to way to make this right with a lot and patience and time wasted as they did not reply and need to be chased. I don't even gave them a neutral and negative feedback as I think its only fair for both parties until this is resolved. It was very frustrating, confusing and disturbing and of course I have appealed for this matter to look at again. Fortunately, someone is a bit smarter from Ebay customer service look at it, and eventually I was refunded for item and now waiting for Paypal to refund the return postage cost. I wish I could send negative feedback to warn potential buyer, but I am bit too late for that . Tho , I am gratitude I can write it here and hope people would google up their name and learn from my experience.",1,ebay.com
12,The worst customer care that doesn't care about their clients and want themselves figure out the jungle their programmers setup for them. Every aspect of the company becomes worse and worse every time I tried selling on their website. More and more problems arose with every sale I was making and ebay doesn't do anything to resolve the issues that become apparent. They want to distance themselves as far as possible from the process claiming they're middleman. But they're first to make the worse decisions when scammers attack they're honest sellers. It's the worst company out there. Hopefully competition will eat them alive and take this frustration of all the frustrated customers....,1,ebay.com
13,"I noticed eBay was selling many hate books, included one that promoted murder, which is against their own policies and probably against the law, so I reasonably reported the items and complained on eBay's forum, but my thread was deleted by a moderator called li_gary who claimed it was disruptive or repetitive, which made no sense, so I closed my eBay account, and they won't be getting any more of my money. They also show a lot of misleading prices in search results, so you see a clock for $1, but when you go to the page, it's really $30, because the $1 price was for a plug adapter and not the product that is actually being advertised, and that makes it impossible to sort by price, it wastes your time, and it's just plain dishonest.",1,ebay.com
14,"Ordered from a Chinese company. Sent me wrong product. Sent back but do to time to ship to China they said I, and not shipping time, exceeded time to return product! I will never order from e bay again, lost all my money.",1,ebay.com
15,"High fees! When you sell something you have to pay a 10% ebay fee, 3% PayPal fee and the seller has to pay for $&H",1,ebay.com
16,"I happily shopped bits and pieces on eBay for years but have always been quite careful, knowing things are not always quite as they are described. No longer. My most recent items were all fails: a ""Bicycle Seat Cover Silicone Gel Pad"", from znuonline, which has no gel or silicone. ""Transition Photochromic Progressive Multi Focus Reading Glasses"", from 1st.ing, which are worse than no glasses at all and an ""ankle Protector Ankle Brace Guard Foot Support Sport"" from lalanggift, which was completely different to the one shown. You can pretty much guarantee that items listed as Sterling Silver, even when ""marked 925"", are only silver plated. It's just too disappointing. I will not bother with eBay anymore. If you are going to shop on eBay, be very alert, read every detail and be very conscious of the dates of expected arrival and when a transaction will be closed so that you can take action if necessary. ebay needs a complete policy revamp",1,ebay.com
17,"I ordered an item with a guaranteed delivery date which was not met. When I tried to enter a negative review, ebay indicated that I must wait for seven days to enter a negative review. This is why their sellers don't get many negative reviews. Ebay is the one that should be getting negative reviews. They sent me an email that indicated my complaint was closed and that I would not be getting a refund. I never even asked for a refund. I simply wanted to warn other buyers not to rely on the guaranteed delivery date.",1,ebay.com
18,"purpose.jpn ebay,ca   seller do not deal do not trust them that Ebay seller we can not trust from the bigining i comunicated with him or her I ask to ship with EMS rafuse and send with DHL and it cost me 41% of the price of the ring 183$ and more frustating on his ebay store they show and and tell they use EMS and dhl. for shipping he ship a litle box in a over size shipping bbosx look the pictures",1,ebay.com
19,Customers are not reading genuine reviews because the negative ones are being removed.It says it all with so many negative reviews. Will never give them my money again. They stand by the businesses even when they are mistreating customers. When you leave an honest negative review they remove it if the business complains. Because that's where the money is isn't it greedy eBay hey? eBay is a dishonest business. Closing my account after years of using them.,1,ebay.com
20,"This site, with Paypal has to be the most loosely run site on the internet. I bought something on eBay today and within an hour was contacted by my bank to find out if I had purchased some other item. It ended up being a fraudulent purchase, but had my card cancelled anyway. This card has been used to pay my bills on-line for years and now because my card was compromised, I'll have to contact all these companies to let them know my new card number. I'll never buy anything from eBay again and you should follow my lead.I tried to reach customer service there as well. Don't waste your time. It's as incompetent as the site itself. I never reached them.",1,ebay.com
21,"We purchased a Refurbished Dell Laptop from Everything Tech. It arrived in 10 days not the two stated when purchased. When we finally got the laptop, after checking Bios, it did not meet the advertised description one ebay. Tried to negotiate with seller. Would not listen. Finally after talking to our Charge Card Company, they suggested we send it back, get a tracking Number and let them know that we have returned the laptop to seller for Credit. Seller has not responded or issued a credit. The Charge Card company has given us a credit and is now pushing back on PAYPAL to get the credit from Everything Tech. Yes you read correctly. Even though you purchase on ebay and you use your Credit Card, it still goes through PayPal. BEWARE, you will not have the leverage that you would have if it truly was controlled by your Credit Card Company. BOTTOM LINE: Skip ebay and believe all the other negative reviews on this site. ebay IS NOT what it used to be. Go elsewhere.",1,ebay.com
22,Seller selling bad quality products do not buy with gelnailvarnishshop bought a nail lamp only for it to go bang sent a new one only for this one to go pop to avoid this ebayer spent near 100 pound for nothing scammers,1,ebay.com
23,"E bay selling fees went through the roof, bunch of no good robbers if you sell something for about 225.00 get ready to pay E bay about 24.00 for the sale and pay pay pal at least a 7 $ charge for the transaction both of these companies should be investigated by the federal government.",1,ebay.com
24,"Spent days, not ours, on the phone trying to resolve an issue which was eBay's fault. Incompetent staff and unresponsive supervisors. Nothing like other online websites such as Amazon. Unfortunately, eBay uses PayPal for their transactions and PayPal is even worse to deal with.",1,ebay.com
25,Bought a book from this ebay seller that was missing the last 5 pages. This is the third incident of fraud on this platform in 3 years. Have finally learned by lesson and stopped using it.,1,ebay.com
26,One star is to good !!! That's right the DVD I was going to give as a XMAS present came in Korean. WTF It's not worth the hassle to try to return it. I will donate it... NEVER AGAIN!!! EBAY SUCKS!!!!!!!!!!!!!!!!!!!!!!!,1,ebay.com
27,"After paying for my item, the seller hadn't shipped my item 4 days later, when their handling time was 3 days. I contacted the seller and eBay requesting a cancellation of my order and a refund, then went out and bought that item from the store so I could have it in time for Christmas. Another day passes, and I hear nothing from the seller, no cancellation or a response... The seller at this point still has my money and the item i purchased. I call eBay again, and they tell me that since the estimated delivery date is up to 11 business days, I have to wait until AFTER THAT to receive a refund, even though there is NO EVIDENCE OF THE ORDER BEING SHIPPED!!! WHATTTT??!!! So, basically a seller can keep your money and your item for that amount of time, if the wish, as long as the estimated delivery date gives them that amount of time, (even if they have no proof of the item being shipped *smfh*)... Thank god for PayPal!! I contacted them and explained what happend, and right away, they put a hold on the funds and began processing the refund right away, since the seller never shipped the item... If you have a problem with your sellers, contact PayPal. They have your back if you are getting screwed by eBay sellers #thankyoupaypal",1,ebay.com
28,"Read the reviews first. Not on their site, but somewhere else.They post made up, imaginary / fake, completely false good reviews. EBay has a tremendous amount of unscrupulous sellers(professional thieves.) The name of the one I dealt with was land_cha. Do yourself a favor and shop someplace safe like Amazon.",1,ebay.com
29,"I have been an ebay seller for many years. Not anymore. I was selling an item before Christmas which was peak time for this item. I received several offers and was about to accept one when it was rescinded due to a bid. The auction ended a week later and another week later the buyer still hadn't paid. The buyer emailed me that they had changed their mind. Now it is too late to sell it and ship in time for Christmas, so it cost me my sale.  I tried to report the unpaid item on my phone, but it was so small as they don't have a mobile version of this part, and I accidentally cancelled the unpaid item report. I called them and had to wait 10 minutes. They told me they can't created another unpaid item report and would manually refund my final value fee. This took another 20 minutes. They then threatened me saying that this is a one time courtesy and I shouldn't mess up again when it was clearly the buyer's fault for bidding on something they didn't want to pay for and their fault for not having developed a mobile version of this part of their site and making it so easy to make a mistake and then making it impossible to undo the mistake.  I asked if there is anything else they could do after explaining the situation and they said no I would just need to relist. Now I am out a sale and have to wait for a refund of the fee and do not have any other chances to make a mistake. There are much better selling platforms out there these days so why bother with ebay. They have the least fees but it's obviously for a reason. Try mercari, poshmark, tradesy, etc.",1,ebay.com
30,I bought shampoo for my wife. I waited over a month and a half nothing. I contacted them and they said they will give me a refund. Ha ha! I will have to figure out a way to get the money back. ALL THE SELLERS HAVE GOOD to GREAT REVIEWS BECAUSE people can not leave a review after a refund been issued,1,ebay.com
31,Good place to get scammed and infuriated by incompetent customer service. Words and rational thought have no place when speaking with people on the other side of the world reading from a script. Hang on the line for an hour and maybe you'll get to speak to a hay seed with children yelling in the back ground. They will agree with you and lie to you to get you off the phone. Spend your money and sell your merchandise elsewhere. This company is a vacuous cooperate black hole.,1,ebay.com
32,"I tried e-bay this week to purchase some hard to get 3.7v rechargeable batteries. Ordering was simple and the 2 batteries arrived when promised BUT they didn't fit my device; they were about 1/4 of an inch too long. I thought , no problem , I will return them to the seller.  He immediately refused to take them back saying the ""return is closed ""  I thought e-bay would assist, I was willing to pay for return postage. No help, tough luck. I will NEVER USE E-BAY again. Seller was R-LSales",1,ebay.com
33,EBay is known for turning its back on consumers and then scamming them in the process. Glad I left Ebay behind in 2009.,1,ebay.com
34,"I've been using Ebay for over 10 years but the one time I buy something and it doesn't get delivered (meaning item in hand) for whatever reason (USPS inaccuracy, theft), you are completely stuck paying for thin air. Which can be pretty expensive, as far as something that is free and intangible goes.  Amazon, has taken care of me when something like this happened, a couple years ago (because thankfully it doesn't happen often). I refuse to buy anything on Ebay, ever again unless I need a kidney and ebay is my only choice as I've exhausted ever resource for procuring one know to man, then maybe and that is a very very liberal use of the word, maybe.",1,ebay.com
35,Total BS move on ebays part. Ebay lets buyers take back their bids. Also outrougous fees for sellers. The site is great for buyers but rips off sellers!!! Beware before starting an ebay business!!!!,1,ebay.com
36,"Well, eBay has managed to earn the dubious distinction of the absolute worst website ever in my experience. Even Amazon at least took steps to amend the situation, even though it took a lot of time and headache on my part.  My husband had placed an item for bid, but found a local buyer, which was obviously more convenient. However, a buyer had already made a bid and sent money, even after my husband had said the item was no longer available. He was completely upfront with both the buyer and eBay, and did not accept the money. Ultimately, the guy got his money back...no harm, no foul, right? Wrong. He filed a case with eBay and they took $103 out of our account. When my husband contacted the website, it was a customer service nightmare. Every email was from a different representative, and every time he thought he had answered the questions and sent them the proof they asked for, they would say that they needed ""more information"". They also kept claiming to not be able to view the files, and told my husband to post them using photo sharing sites that were not free. They had said they would keep the case open for five days after that, but not even two days later, informed him that they would not issue a refund to us.  Taking $103 from us for a sale that never happened...I believe the word for that is thievery. This is in addition to fees they charged for using the site. So they are making a profit without having provided any service. We will never use the site again.",1,ebay.com
37,"Except make money. 18 year vet eBay seller, 100% positive feedbacks on 376 transactions. One stiff buyer refused to pay the amount he bid on and won an auction. I refused to let him cancel. He posted the only negative feeback I have ever gotten after 18 years of vastly s uperior customer service. eBay refused to do anythign about getting the totally unfair and not by the rules feedback removed. eBay has lost it. They simply don't care and h ave no intention of anything resembling customer service.",1,ebay.com
38,"I placed a bid on an item intended to be gift for my Dad's suv. Upon realizing I selected wrong size, I appropriately messaged the seller who 'cancelled the order' & replied with a confirmation message. It has been two weeks and the $70+ item still remains in my cart. I've messaged the seller 3 times and called Ebay customer service 5 times and told something different with every call . One representative moved item to 'HIDDEN' under my unpaid tab and told me resolved. One rep told me she needed authorization from the seller, despite a clear message history authorizing. Finally, I called to CLOSE EBAY ACCOUNT and was told I couldn't because I have an unpaid item in cart!!!!!!! Either I am being scammed by Ebay or or by Ebay's seller but either way, Ebay is RESPONSIBLE for transactions made on their site. Disappointed would be an understatement. I guess I'll have to cancel Paypal account to close account with Ebay.",1,ebay.com
39,Unsupportive eBay after purchasing a phone which is obviously a scam. After purchasing a phone yesterday thinking it was ok as I went through sellers feedback and seem on the surface ok. Went back durning the evening to check again and found some newly listed negative feedback saying seller took money didn't send item and then realisted it which is when I purchased it.... called eBay today to try and cancel and get money back but no chance have to wait till the 18th November to see if seller sends the item then have to start fighting for the money back..... why can't they just cancel the order and refund the money..... eBay did say they were monitoring this seller!!!! That's no good to honest people who buy from eBay on a regular basis like myself.........,1,ebay.com
40,"On their website, it claims they don't charge a seller's fee for charities. However, it charged me a seller's fee. If I'd known this, I would've used another website that has better options for nonprofits. I've spoken to customer service several times and they told there's nothing they can do.",1,ebay.com
41,Ebay knowingly allows thieves to conduct business on their website. They then refuse to return money with proof of theft. Beware you to can be ripped off by them as well. Now I'm out $80 no gift for my sons birthday.,1,ebay.com
42,"I provided eBay with extensive documentation that one of their sellers (stereo_needs) has a history of taking items back under warranty and never repairing or returning the item. This seller, operates out of California and uses a franchised UPS Store location as her registered business address, which is a violation of the California Secretary of State rules on address reporting. eBay gives this seller a ""top rated seller"" rating. Do some research outside of eBay before buying. Sad that eBay won't police their own site to rid it of known rip-off artists.",1,ebay.com
43,"The worst company on the internet.  Gave me an offer to sell three items, and get £5 back for each. They applied the vouchers on my account, stupidly I forgot to print screen this, which I usually do (knowing they take vouchers off your account.) So I have the vouchers in my account, they were there last night. This morning when about to buy an expensive table saw with one voucher, and something else with the other voucher, (as they came in two separate vouchers) I find eBay have removed them! Spent half the morning on chat with them. They tried to advise me that I can still accept the offer, in other words...go sell three more items....nice that hey? Luckily for me I print screened the accepted voucher code to sell and get £5 for each item back. I sent the print screen and the representative says 'yes, I can see you have accepted the offer now. Funny that hey! Because she couldn't before the proof arrived in her mail box. Now I have to wait 60 days for the vouchers they took from me, to be given back. I bet I don't receive them, and will have to rage on at them to get them...I am very angry about it. So table saw now being bought form Amazon. I was going to set up a business account too to sell, that is not happening. I will buy from eBay if I have to, but never sell again. And I will try and find items elsewhere before buying from eBay. I actually hate this company, they lie, and they do it all legally. Everything I said to them, the vouchers I had on account was the truth, but they can just say ""I can't see it"". Too convenient. The amount of problems I have had with them over 15 years is ridiculous! But most of the problems of this kind in the last few years, they have gone right down hill. They make a mistake, and it is always on you, they should have honoured the vouchers.  Do not trust these voucher codes and offers, print screen everything you get on your account! I say this because it will happen to everyone if they are not vigilant.",1,ebay.com
44,"The most awful along site I've ever used, stupid outdated policies that only protect the buyer not the seller and ensure that fraudulent buyers can commit their offences with EBays help and blessings. Useless customer service department that you struggle to email and they seem to struggle to understand basic English. For the fees you pay to use the site a yard sale with a three year old running it would be more efficient. I can honestly say I have never HATED any other site in the way I hate ebay. Useless pointless and aggravating.",1,ebay.com
45,"Sold an iPhone 7 last month via eBay. On receipt the buyer said the home button wasn't working and asked to return (the home button was in working order). I asked them to check it was on as the iPhone 7 has a home button that only clicks when the phone is powered up.  The buyer didn't respond and instead just ignored me for the entire returns period. I was told by eBay support to wait for them to return and then I'd have a chance to inspect the item to check if it was ok before a refund was issued. The item got lost in the post but royal mail marked it as delivered. eBay refunded the buyer anyway (I was told I would have time to inspect it but the refund happened immediately when it was delivered).  Royal Mail has admitted fault but won't refund. Similarly, eBay are telling me to take it up with the buyer and are taking no responsibility. I have spent hours on the phone with eBay and the Royal Mail, and have lost £300 too.",1,ebay.com
46,"Place is sick and nasty, sold items and they were returned for an unreasonable reason claiming defective items when they are not, ebay favors buyers only, items returned only to be returned to some other address, so i lost both items and money, what a scam ebay",1,ebay.com
47,"I have to let the world know that the biggest internet bully/ SCAMMER right now is eBay!!! It was the biggest mistake of my life! Long story short, I had TWO BUYERS SCAM me on my items! Not only did they get my items (that were not cheap) EBAY REFUNDED THEM THEIR MONEY WITHOUT ME GETTING MY ITEMS BACK!! How is this site still up and running??? Not to mention the items that were ""LOST"" in the mail?!? Ys, I said LOSt. DO NOT USE SMARTPOST to send your items on eBAY!!",1,ebay.com
48,"Ebay is too costly and you can rarely turn a decent profit for an item. If you want fair market value of something you basically have to overprice it and rip someone off to get it. Seller fees are extremely too high. Piss on Ebay, i have better luck on craigslist",1,ebay.com
49,"Got scammed for a $119 dollar bissell pet all in one floor vaccum and steamer. Did all the footwork to try and find out what happened to it just to find out from UPS that the seller had it sent to a totally different address, and that a Thomas signed for it,...(not my name). Went to that address and it was a business with a ""Thomas"" in package receiving, but he doesn't remember if he signed for it or not. Not to mention that I have a ring doorbell as proof that I didn't receive it. Tried to get Ebay to step in and help, and they wouldn't do anything about it. I'm done with ebay! Too many scams these days! And, Ebay is letting scammers use their site. I'll cut my loses and use the mall!!",1,ebay.com
50,"Ebay sends a request to ""help: consumers after each purchase by rating the transaction. BEWARE! What they do NOT tell you is that if you actually do give a fair appraisal- you probably will no longer be sold to! Many companies request that you contact them FIRST before giving anything but a 5 star rating. This program is a FARCE! This happened to me. When I contacted E-bay, they said it was not their ""problem"" and that the vendor was free to sell to whoever they choose. I will no longer aid E-bay in their efforts (in rating products or services). E-bay's true allegiance is truly only to themselves- NOT the customer!",1,ebay.com
51,I didn't receive my package and the seller tried to extortion me into giving them a positive review to get my item and then again to get my money back and I asked eBay to step in and they didn't care they said the package shows delivered and closed the case so they don't guarantee your money back now out my package and my money thanks eBay and nothing was done to the seller for trying to extortion me into giving them a positive review and again thank you eBay and it's against eBay rules to extortion people and is illegal but they don't care the seller is still selling on eBay so thanks eBay for all your worthless help,1,ebay.com
52,"Now I see you are charging .35 cents for extra listings, plus higher fees. I do not recommend being a Seller anymore on eBay. I am done. No more business buying or selling on eBay. I Notice there is no Seller Loyalty or Protection, I got Robbed on eBAY and now forced to PAY TWICE for 2 eGift Cards for $300. I am out of $600 and with my Multiple Sclerosis and Blood Pressure, I can not handle this. I am in the Red for an eBay Transaction and was basically robbed by a buyer on eBay (NOT ONLY DID I LOSE THE MONEY FOR THE CARDS THE CARDS WERE ALREADY USED) I Will Be REPORTING THIS TO THE POLICE AS WELL. The Buyer is Fraudulent, purchased 2 Gift Cards from me on eBay (Email Delivery) one eGift Card for Target for $200 and one from Kohls for $100. I am not refunding the money for someone committing Fraud. He even left me a POSITIVE FEEDBACK ON EBAY FOR THE $200 TARGET GIFT CARD. MY EBAY STATES NO REFUNDS AND USING MY TARGET AND KOHLS ACCOUNT, I DO NOT GET REFUND BACKS FOR EMAIL GIFT CARDS. SO YOU GUYS DO WHAT YOU GOT TO DO AND HANDLE THIS, I AM NOT GETTING ROBBED BY SOMEONE.  I Sell and Buy for a long time with PayPal and eBay if you do not correct this you will lose my business.  Again here is your wonderful CONFIRMED Buyer who costs me $600",1,ebay.com
53,"Fixed seller Feedback review system is a joke and unethical.This site treats sellers much better than buyers as they try to release thier liability. They ALWAYS side with the seller except for refunds issued because they want someone else to pay the refund not them. When you call they will tell you anything you want to hear and even will change feedback if you request it, BUT that's just another lie - they really dont care to help you they just act like they care. ITS A RIGGED SYTEM FOLKS!",1,ebay.com
54,Please do not trust this company with your credit card. you request a refund and you get taken. As you can see after waiting 3 months for an item which was given 10 days to arrive i returned the item of which i have receipt of i will not be recieving a refund!!! Ebays exact words!!!,1,ebay.com
55,"Even 1 star is too much for this bunch of utter clowns, even a long term 100% sellers are treated with utter contempt, no concern or care for the conciquencies of ebay customer service's actions, they are judge, jury and exicutioner, find another platform to sell on but not gumtree as they own that as well!!",1,ebay.com
56,"I ordered a Coco Chanel shower curtain, item #263787679845 from an Ebay seller named Kartska-0 aka Kha_chm_fpe1zvg. I paid $39.98 on my charge card on 7/21/18. Of course they quickly got their money. Unfortunately weeks passed by and I still had not received my product nor had the seller contacted me. I had to email them and request my product be sent. The item was to arrive no later than 8/16/18. This den of thieves lied and said my product got lost and that it should be arriving soon. Days went past and I emailed again! Finally, the item arrives on 9/1/18 only it's not the item I ordered. I hit the roof!!! This time I threatened to report them to Ebay. What a waste of time. Ebay is a den of thieving sharks and don't care if you get taken. I call Ebay stay on the phone over 2 hours being shifted from one operator to another. HORRIBLE customer service! I provide with all the emails and even the email where I threatened to report them to ""Sitejabber"".  Finally, they tell me they will contact the seller and have them send me a return label and then I get my money credited back. WTF!!! Are you serious? Do you think I wanna be shaghaied and bamboozled again? Ebay then sends another email stating the seller can't send a return label and for me to just send the item back and then I will get the credit to my account. I went completely OFF!!! Ebay and the seller not only emotionally raped me but continued the merchant abuse by trying to get me to pay to send the wrethched item back. Please beware of Ebay!!! They support thieves, hustlers, liars and criminals. They will back them and take your money and not give it back. Obvious Ebay is desperate if you can't even return $39.98 to a customer! They are corrupt and sleazy. DO NOT throw your money away to Ebay! Go to Amazon! To date Ebay has not returned my money. Ebay is the pimp and the seller is the whore or retail human trafficking!!! Should be a law against this kind of abuse!!!",1,ebay.com
57,Site charges you for every little action beware without notice you'll have racked up a small bill after listing items even items not sold. I will only list large selling items do not recommend for multiple cheap items. Site navigation is horrible for sellers and there should be alerts prompting any type of fees. You are also getting fees when on mobile devices the default option to relist items automatically charging you up to x8!!!,1,ebay.com
58,"If you want some warranty don't buy here. I bought a Nikon Battery, it worked for 2 months, it was nor perfect but it worked. I had some minor issues (less capacity, more charge time, it stopped work when it was half full) but just keep using it. I evaluated the buy because it seemed good (before the minor issues). Then after 2 months the battery just stopped working. Reported the situation to the seller. (https://www.ebay.com/usr/sunpower-fly) Reported the situation to ebay. Reported the situation to Paypal. I will report this situation to Nikon. (It's not a Nikon battery but they say it is.) In Europe we have a warranty of 3 years in this kind of products. Here it was a total loss of money and time for me. I tried to change my evaluation of the seller but eBay does not permit.",1,ebay.com
59,"AS A SITE FOR MARKETPLACE SITE, THEY ARE DISAPPOINTING SERVICE NOW , DESPITE I PATRON THIER BUSINESS OVER DECADE SINCE EARLY DAYS. BEING SELLING ON EBAY , THEY PLACE TOO RESTRICTION , ERROS IN SITE, SEND MESSAGE FOR MTHS, NO REPLY , NO BOTHER , NO SUPPORT . PAID AND PAID FEES , YET PROBLEMS NO RESOLVED .",1,ebay.com
