,content,rating,source
31,"DON'T EVER USE UBER!!!! They don't hold any of their drivers accountable for their actions and they are dismissive and unprofessional when you try to contact them to resolve an issue or complaint! I had an uber driver damage my BMW in a hit and run and uber did NOTHING to resolve the issue. They couldn't even apologize on her behalf! I had a description of the driver, her SUV, video footage from the hotel, witness statements, pictures of her car before she fled and they still can't compensate me in any way, let alone apologize! I mentioned that I had to seek medical attention and they don't show any sympathy or concern for my well-being! If this driver didn't have something to hide (i.e. drunk, drugs, weapons in the car etc) then why would she run knowing there were cameras at the hotel and multiple staff who saw her and told she was wrong and she saw me taking a pic of her SUV!? What's even more ridiculous is they don't consider their drivers as their ""employees""!  Read this for yourself ""Driver-partners are considered as independent contractors and not employees. This technically means that driver partners are not employed by Uber Technologies, Inc or one of its respective company subsidiaries. Also, please be advised that the Incident response team is the sole entity in charge of handling all accidents and property damage claims. All claims that we handle are processed based on facts, reason, and logic. This being said, some customers that are emotionally invested in the situation can take this as a lack of empathy. Their need to be heard and understood will often outweigh their ability to focus on the details of the problem. Lastly, if you would want to directly speak to our CEO you need to find a different channel to do so as we are unable to cater to your request. I trust I've been able to explain our position clearly."" Ps. Pray you don't ever get in an accident with an uber driver in vegas because the useless cops and laws here will allow these drunk/high uber drivers commit crimes!!!! LVPD doesn't give a fck about driving under the influence. FCKN UNBELIEVABLE!!!!!!!!! FCK UBER AND CAN'T WAIT FOR THESE FCKS TO GET THEIR DAY IN HELL AND GO BANKRUPT!",1,uber.com
32,"The first (and last) time I ever used Uber, the fare estimate was $61. When I logged on to book a car, I got a screen that looked like upgrade options, the lowest of which was $89. There was an option to ""Skip this Step"" so I did. I never got a screen telling me my total or asking me if I agreed to book it or not. Just that the car was on its way. The car that arrived was a huge SUV that could probably seat at least 8 people (I was alone and had one small piece of luggage and a backpack), and when I looked at the receipt later, I saw that they charged me $150 for this unnecessarily huge vehicle. When I wrote them about it they claimed I submitted a different destination location, which is entirely untrue. And they were so cold as to not even give me a break as a 1st time user, refunding at least some of that outrageous total. Terrible company in my experience.",1,uber.com
33,"tried to sign up, this is what happened, not sure why they have banned me :-) the post is quite funny and you can find it here https://goo.gl/gNALhT",1,uber.com
34,"I used Uber for the first time while in Italy. Tried two times to find my drivers. They had my hotel name. I was waiting outside for them. One driver never showed up. The other was late. Said he was waiting for me down the street. I Cancelled. Uber then charges me 20 euros for two rides that never happened. It took a "" act of congress"" to get a refund. They don't have customer service phone support. Just email and a self help system that has pre- chosen choices for you to pick regarding your problem. Then It directs you to a AI type system which is no help. Until this multi million dollar company decides to invest in real phone support with a real C.S agent, I'll never use them.",1,uber.com
35,"This is a review of what it is like to be a former contractor. First of all, I did apply to be a driver for Uber when I was driving for Lyft. However, my car and I got tired of driving people around and decided to go into another job. Anyway, I deleted my driver account from their app and delete it. Several years later when my license was about to expire. I get harassing emails from them to update their records to update my driver's license. I have already updated my driver's license but I am not going back to their website to do that. Instead, I went to their website to unsubscribe from mailing list. The next day, I get another reminder. Again, use their useless unsubscribe link to get my email address from their email list. This went on for two weeks straight when the website claims that their removal of email process takes 10 business days. Well, my birthday come and went (the day my license expires) and guess what email I got from them? You guessed it: update your expired driver's license on their website. Forget that! I have blocked them from my email account so I will not hear from them again (cross your fingers on that).",1,uber.com
36,"You can't check price before you book... I signed in, requested a price for the NEXT DAY (airport to hotel) and they charged me $5 for no show.",1,uber.com
37,"They did it twice. They overcharge. Last month some driver charged me 390 when it was showing 298. He said in mine it showing this, when asked to show he said you check it again. But since my sister had booked it and I did not have the phone agreed and paid. I did not all her for somepersonal reason. But last night I was a fool I did not call my sister to confirm. The driver named swapnil picked me up from matunga at 9.45 and dropped me at powai. His car was from panvel. He was going to go without a passenger once I get down. The bill shown was 317 and he charged me 450. I gave him since I was in a hurry, instead I should have called my sister and confirmed. But is this ethically right? If I want to spend much money no matter how small or big the amount is I will do it all my will. I do not want such thugs around. Everytime overcharging. Regards Dhanada",1,uber.com
38,My friend spent her 21st birthday clubbing and by the end of the night she was puking. Our Uber driver came to pick us up knowing we had a night of partying and a sick friend. On our drive home he stopped to let her puke. However she did puke on the outside and made a small mess in the car. After our trip I cleaned up everything inside it car as quick as I could. Then a week later we were charged with $150 for cleaning along with the charge of the trip for a very very minimal amount of puke on the seat belt and the outside of the car. We gladly would have paid 50 dollars for clean up however no matter what way we spun it definitely didnt cost 150 dollars to clean a car. He knew when he responded to our Uber need that we would be drunk. If he didnt want drunk people he did not need to respond. We will be sticking with lyft from now on.,1,uber.com
39,Don't use UBER!!! They are spamming me and stealing personal information they do not have permission to and worse... wont do anything about it. I can't imagine what info they are taking from those who have their app or actually signed up with them!,1,uber.com
40,Uber is a big fraud . I live in Qatar and visited US where I booked uber on 31st May . I got update on 13 June that I have been charged 150 dollars for cleaning. I was with my colleague and it was only 4 minutes trip and no mess has happened They are big fraud . Big time fraud,1,uber.com
41,"Friday -- June 8th, 2018 -- Uber SUCKS Big Time !!! This has happened last year also. Today, early morning, I loaded another $50.00 on my Uber Account (but the app did not even show the two cards I loaded, or my previous balance, which was almost $100.00), around 7:00 a.m.. Around noon I tried to get an Uber Ride, but the Uber app would NOT acknowledge me !!! The app kept asking me if I wanted to open an Uber Account, but I already have one, and I know my log-in perfectly. There is NO Customer Service phone number or E-mail Address !!! WTF kind of Customer Service is that !!! Uber >>> YOU SUCK Big Time !!! I wanted to use up my Uber Credit, but I cannot depend on Uber to even get a ride !!!! Late for work, late for doctors appointments !!!  >>> Lyft will continue to be my BEST ride service !!! Uber gets a Big FAT >>> Zero Rating . Get your act together Uber >>> You SUCK !!! Last year the same thing happened when I tried to get a ride, but Uber app did NOT even acknowledge me !!! I had over $150.00 (US) on my Uber account, but could not get a ride. Error message said something was wrong with my bank account, but there was nothing wrong with my bank account !!! >>> Uber Sucks Big Time !!! The absolute WORST Customer Service in my life (and I've seen some pretty bad customer service) .. They have NO Customer Service !!! Can't get any worse than that, can you !!!",1,uber.com
42,A friend of mine was drinking to much and needed a ride. I tried to use uber to pick her up . The app no longer allows you to change the pick up point . It was horrible my friend ended up walking drunk on a dark country road for over a mile before I could pick her up .They have no clue as to why people need taxi service . and are so user unfriendly . I downloaded Lyft at least they have a clue,1,uber.com
43,The driver never showed up even though he messaged me he would be here in 25 min. I had to search the site and hours later it said driver cancelled. They are a joke of a business.,1,uber.com
44,"Has a driver with Uber you can except more bad rides. The driver make very little and the company treats them like crap. Harder then a route canal with a dentist with shaky hands to get help. I did this part time and as a Manager of drivers in my other job, I can tell you if i treated them the way Uber does I wouldn't have any and wouldn't have a job.",1,uber.com
45,"I recently took an Uber ride and something seemed very ""off"" about the the driver so I wrote down his name and searched online for him and found his FB page on which he posted numerous videos discussing how he and his girlfriend are homeless and living in their beat up 10+ yr old car ,which is the one he uses to Uber,which is sad and indicates that driving for Uber is not a great career, but he also discussed  that he takes numerous anti psychotic medications.as well as that there is a protective order against him.! I do not think this person should be driving the public around and Uber should do a much better job of choosing who they hire to do so.I would not feel safe using their service again.",1,uber.com
46,"My daughters Prom was Saturday May 19th, I scheduled a Uber Black SUV a week before the Prom to pick up her and her date. At the very last minute we received a message saying there were no SUV's available. We tried for almost an hour to reach someone to get a vehicle. This ruined my daughters Prom, we had to ask a neighbor if they would mind taking them to the Prom. I find this to be so unprofessional. They ended up getting to the Prom about 1 1/2 hour late, missed meeting up with some of their friends to take group pictures. Never once have we received an apology for ruining my daughters special night. I would think twice about scheduling an Uber for any occasion.",1,uber.com
47,Ive been using Uber for a few weeks and I noticed several charges to my credit card for Uber trips Ive never taken. Now my account has been frozen while my credit card companys fraud department investigates. Uber literally has NO customer service.,1,uber.com
48,"Visiting Canada but drivers can't speak English so theres an immediate communication barrier which is not good in a foreign country. The driver never looked for me; 2 minutes are up. I tried to cancel, then found him. He didn't take me but was billed anyway. 2 minutes is never enough time to identify a drivver. No signage on their cars.....terrible service. Beware. Bad business model. Take a taxi instead.",1,uber.com
49,"As a driver I thought Uber was a great company ,until I was in an accident. That is when you will find out what a lousy company they really are.Because you are using you own vehicle they suspended my account did absolutely nothing to help me get back on the road or assist me in getting a rental car. Uber non customer service is a real joke they where a useless piece of garbage.They have a 1000 dollar deductibe you have to pay to speed up the process and they tell you the will go after the other carries insurance company.It will be 20 days before my car is fixed.",1,uber.com
50,"HUGE WARNING TO UBER USERS!!! I will never use UBER again - every time I tried to add my home address, it would find it on the map and then when I would try and add it to my favorites, it kept adding a different address with the same street name in Toronto. I live north of Ottawa 4.5 hours away!!!!!!!! but that wasn't clear from their app because on the list of favorites it only shows the street name and not the town. When I first got in the Uber car, the guy went WOW , you want a drive from here to Toronto... that's 4.5 hrs. He had to manually enter the address in his system. then when I selected a 15% tip at the end of the trip, it calculated it on a fair for the original 4.5 hour trip. the $62 flashed by and I said wait a minute..It can't be that much?? He should me that the fair was $14 on his system and Uber only adds 20% so it will be less than $20. I said are you sure? He said yes. I felt dumb because it was only the second time I had used Uber so got out. After he left, I double checked my phone and saw that yes the fair was $20 but a tip of $62 was added even though I chose the 15% tip option. It must have calculated it on the original 4.5 hour fair. Now they will only give me a credit on my Uber account and NOT a refund on my card. On top of that his car was old and rattled although he was nice enough. the whole experience was bad. BEWARE!!!",1,uber.com
51,I am uber driver uber just think about own company no support drivers plz think about then start uber its bull $#*! company,1,uber.com
52,"I would never use UBER again. Driver was unprofessional he took wrong direction tried to drive me to other state. UBER charged me for that services I never used, I tried to contact them but no one returned my money back for that services I never used but they charged until i contacted to my credit card. I really disappointed and i would never use UBER again. I would suggest people to think twice if they need such a service.",1,uber.com
53,"Uber takes the WORST routes! They will take you in circles, then bring you back to your starting point to pick up another rider to make $2. LYFT is no better! Cant wait for more competitors to join the market. Maybe then theyll take their customers best interests into consideration.",1,uber.com
54,how about I took uber about 6x and got a vehicle and uber continue to charge my credit cards that was on file. They have no real contact information so I am filing a claim against them for my money I dont care if it only 16 dollars....I believe in fairness and honesty...so I am filing....they arent helping the customer but instead cheating the customer.....and yet would have so questions on their site stating pick one you were drop off at the wrong location or your driver was lost no and no you took my money in my account when I didnt use you at all. Thanks and you have a good day@#$%^%$,1,uber.com
55,"Driver got lost , could not find us. He was dressed like a junkie, Made U turns, drove us unsafely in an old, dirty car. In the end we were overcharged. Next time we were in Chicago, we just booked through a local limo company with great service and reasonable prices",1,uber.com
56,Try to contact anybody on Uber either by phone or the internet. These idiots that run Uber do not realize that they can also go under. Nobody is too big to fail. I can do without Uber. They can go to hell.,1,uber.com
57,"The drivers constantly cancel and charge late fees. Customer service is only reachable through the app (no phone #), and they're useless.  The little money potentially saved isn't worth the hassle, from what used to be an OK company and idea. SMH.",1,uber.com
58,"I've already left a bad review on the app but since their a Trump supporting company and to stupid to know how to make their crap work I can't edit it. I'm a traumatic brain injury person who almost fell 3 times on my way home because they can't give you a proper estimate of their drivers and I had to walk home in below freezing temperatures without a jacket. Their app is just bloatware and they think just because they support the illegitimate president they are safe from public opinion! If you are reading this and have a android, do yourself a favor and get the lyft app!",1,uber.com
59,"it would be a bit unfair to many other great uber drivers i have met but i was getting really angry after some of the drivers cancelled my trips. damn, they are suck. seriously, my stupid drivers were $#*!ing crazy. he called me to ask me where i was, i told him the pick up point i was standing at but because i was in the other side of the road, i tried to tell him that but he talked to me in his broken english with an aggressive voice. he didnt even notice the name of the streets i tried to tell him and misheard what i was saying. he hung up the phone without saying anything and i realised that he was in the wrong direction and i tried to contact him but he didnt pick up the phone. after a while he cancelled my trip. suckkkkkkkkkkkkkkkkk. i am too sick of these types of uber drivers. plz recruiting and tracking your driver selectively.",1,uber.com
60,In Salt Lake City my destination was changed after I entered uber car. I confirmed with uber driver my requested destination at my pickup location. Then again when he passed the street I going to. He took me to the location on app that I had not requested. I jumped out of the car fearing for my life. Do not drive off with any car service without seeing your requested destination on their app.,1,uber.com
61,Ubers refund policy is a joke; dont waste your time. I had a very legitimate claim and Uber has been sending me back and forth numerous emails for just 16 dollar and they will just play you around. I always thought Uber is a reputable reliable company until today when i tried the service and realized how much they are fraudulent and their site designed to steal people money.,1,uber.com
62,"Used Uber Eats 1 time in Atlanta GA, now my card has been used for other transactions to Uber. No way to let Uber know the possibility of their drivers selling credit information. Will never use this service again!",1,uber.com
63,DO NOT GIVE THESE PEOPLE YOUR CREDIT CARD. I set up their app just so I would have it handy and had to give them my credit card to do so. Months later I got a charge from them even though I never used them. I called their customer service and got a recording saying the number was out of service. I called the number from my credit card charge and was told to leave a message on their web site.,1,uber.com
