,content,rating,title
20,I requested today for movers to come and move my furniture 3 bedroom house upon arriving I noticed it was a older pickup truck one skinny man.so I'm trying to figure out how would he move my items by himself and without any tools. I offered him a dolly I had in my garage he was struggling so I asked to help him he started pulling my couches on concrete with a dolly I said stop let me get a cover. Long story short after putting my couches in his truck I noticed they had been torn at the bottom from being dragged at this time i went to get someone to help the task rabbit guy when I came back he said he wasn't gonna do it took my couches off his truck and put them in my grass and left. This is first step to getting this company not only to pay for my couches but the time and money I wasted in this company.! Oh and the driver of the truck had expired registration looked in his car he had no registration straight up bum and bum ass company,1,“Never use this service” 
21,"Quite possibly the worst customer service I've ever dealt with. Tasker completely botched the task, delivered food for a dinner party cold and over an hour late, lied and blamed the restaurant. Then charged me for the extra hour they were late! I contacted their support team and requested that extra hour be refunded, when I eventually heard back from them the guy was rude and unhelpful, and refused to refund the overcharge. I've asked to speak with a manager multiple times and now they just ignore my emails. Dont ever use this company, they're horrible.",1,“They ignore customer complaints” 
22,"ONE OF THEIR WORKERS CAME WITH HIS MOTHER TO CLEAN MY HOUSE ON AUGUST 16, 2018.  ON THE 17TH I DISCOVERED THAT A PRICELESS BACCARAT CRYSTAL DECANTER WAS MISSING.  SPOKE WITH TASKER AND HE ADMITTED VIA TEXT HE BROKE IT BUT DID NOT WANT TO TELL ME BECAUSE I WOULD BE UPSET. THIS TEXT CONVERSATION WAS SENT CERTIFIED TO COMPANY ALONG WITH PICTURES AND HOW MUCH IT WOULD COST TO REPLACE ITEM. THEY LOOPED HOLED THEMSELVES OUT OF THEIR RESPONSIBILITY. Don't ever use TaskRabbit or similar services that you can not reach by telephone and much worst, by email.",1,“WHY YOU SHOULD NEVER USE TASKRABBIT” 
23,"The absolute WORSE experience!!
I hired a tasker to mover few pieces of furniture for me. Immediately he broke a very expensive piece of furniture. He said to me not to worry and that he's bonded and inssured through TaskRabbit. 
Though upset......I decided I would deal with it once the task was completed. He seemed like a very nice man so I gave him a $70 tip for a approximately $450 job and gave him a nice review. Once job was completed, I opened my claim with TaskRabbit and attached photos. I had the hardest time to get a response and when they finally responded they claimed they bare no responsibility and that I had to go through my own insurance company. I disputed the charges with my CC company. The fact is.....they are the worse company to use for your everyday tasks. There are many many companies that offer same service. DO NOT USE THEM!!!!
They are a sham of a company!!!!!!
DO NOT USE TASKER TONY P.!!!!",1,“WORSE SERVICE!!!” 
24,"The idea is right but the people in charge as well as the support center don't have a clue what they're doing and don't seem to care. The last straw was when they had me drive to a job that they already send two other taskers to, did not inform me and refused to pay me for my time after it was wasted on their behalf. Their ethics are garbage, don't work for them.",1,“DONT WORK FOR THEM” 
25,"Just a warning that this company does absolutely no checks to assure their workmen have any qualifications to complete the tasks. If any of them happen to cause damages, the company takes almost no responsibility. They will rebate less than half the value of the work if the damages are small and none whatsoever if more than one workmen causes damages.",1,“Literally anyone could walk in your home” 
26,We had our taskrabbit never show for a 3 hour job. We wrote to Task Rabbit customer service and we have never heard anything back from them. A complete lack of respect and disregard for their customers. I will never return.,1,“Tasker never showed” 
27,"TaskRabbit makes you exhaust your personal insurance before they will stand behind their product/service. Our tasker damaged our brand new wood floor and walls (chipped drywall, scuffed paint) and would not engage with us until we submitted information about the cost of repairs and confirmed that our insurance was engaged and used (they only pay for any gap above what insurance has already paid). Money is not the issue, I could pay out of pocket to fix it, my insurance would also cover the full cost if I wanted them to, but why would I risk higher monthly rates from insurance for something I could pay for out of pocket one-time? 

Oh did I mention the tasker was inappropriate with my kids, appeared extremely high and I asked them not to disclose who I was (as they knew where we lived) but they disclosed it anyway as part of their investigation?",1,“TaskRabbit (company) doesn't back it's own service” 
28,"I have got already service from TaskRabbit. I have trouble to pay. I couldn't find any person to answer. I didn't get any solution from firm. I send a lot of mail to support team as much as belows.

""You have been sending me the same email over and over again and I've been replying to you with same answer which will seem to go on forever unless we find an actual solution to problem at hand.
You are asking me to update my billing information: I've done that more times than I'd like to admit. I've tried different cards, banks. None of them worked. I used those cards for different purchases from internet countless times in the last few weeks and never had a single problem. Obviously we won't be able to fix our issue by constantly updating the billing information. I would love to pay you back if there are any other means to pay, like bank transfer or PayPal.""
Emel Gokmen emel@emelgokmen.com",1,“Communication and payment problem” 
29,"I've had 3 people cancelling and 1 no show. Last person texted 10 min before he was suppose to be here and said he was 1,5h late was that OK. I just wish he had told me that before I spent 1 hour moving all furnitures grr",1,“Stay away” 
30,"Hired a tasker who completely botched the job he was hired to do - supposedly had experience (and was in the construction and carpentry section with decent reviews) but he did a terrible job with click-lock flooring (which should have been simple to install - no glue, underlayment already attached, etc.).  Gaps, areas that weren't covered that should have been (and couldn't be filled later, given the nature of the click lock and the bad flush cuts he made), areas that were not square, chipped materials rendered unusable.  Cost me a ton of time and money for the materials he wasted, because I had to pull it all up and start over.  Jerk argued that it couldn't have been done any better.  Ridiculous, because it was done better by US just a few hours later.  And TaskRabbit customer service is NONEXISTENT.  They are very, very not helpful.  I put a freeze on my card to avoid getting charged - I definitely got an e-mail about THAT from them, but nothing to resolve the huge issues I had with the work.  BAD EXPERIENCE.",1,“AVOID” 
31,"I hired a Tasker for a very simple task to help unload bedroom furniture from a U Haul into our house.  The Tasker cancelled the morning of the scheduled day. Left us in a huge bind as we already rented the U Haul and had the warehouse load the furniture. Wasted an entire day trying to find someone to help us so we could return the U Haul in time. No way to contact Task Rabbit Customer Service by phone, text, email!!!",1,“Unreliable and Unable to Contact” 
32,Hired a tasker and the tasker lied about his status (I was not in the same state he was working) and he used my materials but because I was able to cancel the task before charges task rabbit believes I was made whole. I lost a days worth of work and roughly $80 in supplies but was told to open a claim with my insurance... HORRENDOUS CUSTOMER SERVICE and zero accountability for their taskers. USE WITH CAUTION,1,“Awful Customer Service” 
33,"NOT all of the taskers are real professionals, they don't guarantee their work, and cancel you any time.  I wish I had read all plenty of negative reviews before I asked for the electrician who could not resolve the problem. Minus five stars",1,“Stay away!  Worst service & NO accountability” 
34,"Literally the worst customer service i've ever experienced. Matt G. obviously lied on his resume to get his job. The most rude and inconsiderate customer service I've ever come across. My task rabbit guy didnt show up and they charged me $60 for the job, wont refund me, and wont apply a credit onto my account. STAY AWAY FROM TASK RABBIT.",1,“Matt G. from CS is the WORST” 
35,I'm unable to deactivate my account due to I task I did not order. Customer Support is useless and non responsive. So frustrated.,1,“I have a task I did not order and cannot cancel” 
36,"Tasker was pleasant but dropped and broke the couch he was building. A week later a pile of broken couch parts is still sitting on my floor. TR had me file two separate claims, and still has not committed to a day when they will come remove the broken couch and replace it. It's impossible to talk to a human--either you send an anonymous email that says they will get back to you in 5-10 days (on Day 7 and counting) or you can text them and they just keep saying over and over again someone will email you in 5-10 days. Worst customer service I have ever received from any company anywhere.",1,“Never ever ever use task rabbit” 
37,"My registration process to become a Tasker has been on hold for 5 weeks now. I have emailed the support team on five separate occasions. Every time, I get an automated reply stating they are sorry for the inconvenience and that my inquiry has been sent to a ""senior agent."" Nothing more comes out of this. I hear this is a legit platform to find work for flexible hours and that sounds great. However, repeatedly telling me that my inquiry has been bumped up and nothing happens after that is VERY frustrating... I give this application 0 out of 5 stars because I have been given no service for $20. I will be filing fraud on the charge in a week's time if this issue doesn't resolve.",1,“No customer service. Took my $20 without giving service.” 
38,"I have fibromyalgia and arthritis. So I hired a mover who literally laughed at me when I told him I didn't know I was expected to do anything because that's why I hired him. I'm in an incredible amount of pain. And did i mention he was the only one available?  My arthritis, elderly uncle had to help. 1 star for the helper. Minus 9 fir EVERYTHING else. Would not hire again.",1,“Not what I paid for” 
39,"No respect  time ......
Veri long for easy work
I no recommend
..................................
..................................",1,“No professional” 
40,"Below is my message to TaskRabbit because when you call them, they say message them. Well, the response to my email was: For urgent issues, please allow 5 to 10 business days for us to respond. Are you kidding me? Never ever again will I use this service. They have no control or even care about the people they contract with. 

My message:
Hello. I hired a tasker and he did not show up on the day we are moving. We really needed his help. He put us in a bind, but when I spoke to him the day before he said he'd be here. Then he blamed your office and said you should have called me because he was already booked for something else. Which is a big lie. His name is xxxxxxx in Atlanta, GA. I want to put a bad review on his page ASAP. He then proceeded to give me his moving company's number as he was soliciting for his business. I am beyond outraged. If you do not let me put a bad review on his page, then I will contact the Better Business Bureau and submit a complaint for your company. This is just so ridiculous to book someone and the person does not show up, lies, and then advertises his business. You should reject him as being a tasker and no longer allow him to be on your site. He should NOT be allowed to do this to other customers. We have no idea how we are going to get another person to help us move. We paid for our truck and your service  will not allow us to book someone else ASAP. I am so upset right now. Your service literally screwed us and is costing time and money.",1,“Tasker Did Not Show Up - Terrible Customer Service” 
41,"I hired a TaskRabbit (TR) tasker in San Diego for 4+ hours of task. The only payment information given by TR website at the time of booking was tasker's hourly rate. After the task was completed, the tasker charged for 5hours of work, about $250. However, my credit card was charged by TR for about $270, with a previously undisclosed ""TRUST"" fees tacked on to the bill. And, just so you know, this extra ""TRUST"" fees is on top of the  15% cut TaskRabbit takes from the Tasker hourly rates (in this case the tasker would have received only abou $200) from TR!). 

Even though TaskRabbit lists a phone number on their website under contacts tab, the answering machine just informs to mail or email the concern. I did email them to ask for a refund of the ""TRUST"" fees, but there hasn't been any response in last week. 

The facts that the TR provides no direct way to customers to approach them with concerns, or file grievances, does not respond to emailed complaints all point to TaskRabbit wanting to operate in a shady/deceptive way and, hide their ratings/reviews from reaching potential customers.",1,“TaskRabbit deceptive practice of adding-on fees undisclosed at time of booking” 
42,"I booked task rabbit to assemble a piece of Ikea furniture. The tasker asked for a different time, and then cancelled. There was no way for me to track the task, or to rebook the same task. It took a while to find a human to speak to in customer service, and I said I was seriously upset. She said that she'd escalate the problem and rebook immediately. It took 9 days before they contacted me again. I will never use them again, and am shocked that Ikea would work with such a fly-by-night firm.",1,“Awful customer service” 
43,"I booked service to assemble big builds from Ikea for a Saturday morning.  I got an email from TaskRabbit that they will send someone on Sunday.  There is no way of contacting them other than a customer service chat that has a response turnaround time of up to 10 business day.  Horrible, horrible customer service....I would give a zero if I could.",1,“Don't use this service!” 
44,"Do not use them!!! The person who installed my IKEA furniture damaged it and I have now been in an on going saga for months to get my money back!! Poorest level of customer service I've ever seen!!
DONT USE THEM!",1,“TASKRABBIT - AVOID AT ALL COST” 
45,"We hired a person to assemble IKEA furniture. I took a day off so I can be there. The person didn't show up. When I messaged to find out, he simply cancelled teh task. No asking about rescheduling nothing. Just plain cancel. really?",1,“Absolute worst and unreliable” 
46,"I bought a new bed with drawers and dresser.  Booked to have Task Rabbit assemble via the IKEA website.  The guy who tried to put this together simply ruined both pieces.  The drawers don't fit, scratches and dents.  And now to try to speak to someone from this company is impossible.  I am out about $1,000

NEVER AGAIN FOR ME

STAY AWAY",1,“AWFUL !!! DO NOT USE THEM TO ASSEMBLE IKEA FURNITURE” 
47,"Terrible customer experience, IKea did not deliver complete order and we had to cancel Taskrabbit's appointment. We tried to send text, chat message, etc., there was no good way of contacting the company and no telephone number to call. The taskrabbit installer never got a timely cancellation notice from taskrabbit. Terribly UX, DO NOT USE TASKRABBIT.",1,“Don't use taskrabbit - ZERO STAR IF I COULD!!!” 
48,"Original quote was $320 to build a large purchase.
After completion installer charge $700 then task rabbit added $183 for a total charge of $883.  

task rabbit website show a 5-7 day response time for a reply.

never use these clowns",1,“Ikea furniture build” 
49,A friend hired them to help her move.  1 man showed up.  No dollys or any moving equipment.  Was late.  20 minutes later 2 other men showed up.  Also with nothing.  They dragged the furniature on the ground.  They tried to carry the light stuff while my friend and I were left to do the couches and heavy stuff.  They kept looking at their watches and complaining.  I worked harder than any of them. They just got in the way.  No help. Waste of money.,1,“Not professionals - stay away” 
50,"Has someone come and install a ceiling fan... they had never put up a fan and took over 3 hours (This was just a remove the old one and put up a new one job)  they did a terrible job... they still charged me to over 3 hours.

Be advised... they are not very good.  they offer NO support",1,“Taskrabbit does not stand behind their work” 
51,"I had a simple task of moving less than 10 boxes a 10 minute drive away.  I booked a tasker a week in advance, he cancels three days before.  Luckily I was able to find another tasker, but he canceled TWO HOURS before.  Then I had to scramble because I could only move on this day.  I found another tasker, got him on the phone, and he confirmed he would show up in two hours to do the move.  After getting off the phone 5 minutes later he cancels within the app.  I had to call relatives and other friends to find someone last minute to do my task.  WILL NOT USE THIS SERVICE AGAIN.  I emailed customer support, no response.  Terrible customer service.",1,"“Terrible Service, people cancel A LOT” "
52,"I hired someone to mount two televisions in my apartment.  The job took a long time (5 hours), but was quoted $470 by another service and they only charged me $200 for the job, so I was fine with it initially.  Two days after I was charged another $200 for the same work.  Called phone support.  They shut it down due to ""cyber security issues"". So, I try chat support.  Took me 6 times to get a live chat support agent online.  I found out later that if you have to wait more than 5 minutes in the queue, then it automatically logs you out.  Was suggested later by an agent to type in ""hi"" occasionally to circumvent this protocol.  (You think they'd give their agents a little more time to get through 5 people, that was the average queue length for me).  Finally, got through and they said the second charge would drop off while in pending status before becoming a sale.  A day later the pending charge went through asa a sale.  So, i get back on chat support.  After 5 more attempts to get through.  They ask if i called my bank to make sure the charges were confirmed.  Then they asked for a screenshot of my charges.  Email bounced back on my 1st try.  They received on my 2nd attempt.  They then stated a ""senior"" team member would get back to me within 24 hours.  And here i write waiting still...... Worst customer service ever.  They acted irritated that I insist they deal with my double charge and ended chat both times rudely. Surely because they had 20 people on hold due to the lack of phone support. I'll nevef use them again and will certainly share this experience on any review portals that I can find.",1,“Incompetent and Unprofessional” 
53,I've been tasking for about a year and am clearly one of the top performers in the Salt Lake area. Task Rabbit has terrible support for their taskers. Don't use this site.,1,“No support” 
54,"Please do not use this Service, Impossible to talk with a Customer Service Rep.  .  Hired Austin, on Sunday, Nashville, TN.  Project change out a Bathroom  Light Fixture.  He was asking me how to do it and why the lights did not come on.  Ask me what tools I had for project.  Took him 90 minutes and light doesn't work.  He left to do another Project and has not returned my calls.  UNREAL !!!",1,“Terrible Customer Service  No one Answer Phone” 
55,"I hired a tasker for moving and hauling. He came on time move the furniture scratched my wall and then told me. I could use a marker to fix it. He moved the furniture to the location then told me that even though is was only one hour and a half it was 2 and half hours of labor. This was two people so I basically paid 200 hundred bucks for one hour and thirty minutes work. In addition, to the fee that task rabbit charged me. Just get a professional. These people are free to report what they want. Task rabbit does not have checking and check out time for them. It is up on you to argue with tasker. If I had hired a regular mover I would have paid 150 for the hour and half. So don't be me and look for a cheaper way out.",1,“Beware of over charging” 
56,Ive scheduled 3 different appointments over three weeks on the only day I have off during the week and every single time Ive scheduled they have canceled the appointments either the day before or the day of and every single guy said I have had something come up sorry we have to cancel. Just save yourself the time of scheduling and research a different handyman service!,1,“Really Bad Service” 
57,"REGISTERED WITH THIS CREEPY CALIFORNIA RIPOFF COMPANY AS A ""TASKER""... i HAVE BEEN SUCCESSFUL IN THE HANDYMAN BUSINESS FOR YEARS AND WAS JUST WANTING TO TRY SOMETHING DIFFERENT ---

DON'T !!!! THEY WILL TELL YOU AFTER THEY CHARGE YOU $20.00 THAT YOU MIGHT / MIGHT NOT GET ACCEPTED TO THEIR LITTLE ""CLUB""... THIS IS A BULL$#*! COMPANY...DON'T WASTE YOUR TIME OR MONEY  !!

PASS ON THIS RIPOFF SCAM !!!!  THESE PEOPLE SHOULD BE ARRESTED !",1,“WHAT A GAWDDAMNED RIPOFF !!!!” 
58,"On May 31, 2018 I hired a Tasker to move a buffet to my home.
Prior to the pickup he requested information about the piece regarding size, wood species, etc. I gave him this information and told him that it was not only large but heavy.
He showed up totally unprepared to move the buffet and we had to tell him to leave without it. I immediately received an email stating that since I did not cancel 24 hours in advance that my card would be charged.
I tried calling but their phone is permanently overwelmed with calls according to the voice message and you are directed to their web site.
I sent numerous emails to them with no response to this day. I even had the bank investigate and the response from the bank was that I had approved the transaction therefore I was responsible for the charge.
Today I tried to sent them a message through their web site and it was thrown off 3 times after 3 rewrites and attempts to send it.
I have no other recourse and was wrongfully charged for a service that could not be performed. I will never recommend this company and will do everything I can to stop other people from being ripped off by them.
DO NOT USE THEM. NO RECOURSE IF YOU ENCOUNTER PROBLEMS. Jill W",1,“Charged for incompetent Tasker” 
59,"I scheduled a Tasker named Kristina.  At the time she was scheduled, she texted me and asked to come an hour and a half later.  I said fine.  At the appointed time, a young man showed up and told me that Kristina sent him. Reluctantly I let him in.  Within 20 minutes it was beyond clear that this kid could clean like everyone else's kid.  Not at all, possibly making things worse.  I told him originally that I was not happy that Kristina sent him in her place and that was not legit.  After he told me he was going to put ""upholstery cleaner"" on my expensive Dania sectional, I told him to leave.  Every spot where he ""cleaned"" was still dirty.  He pushed dirt around and left debris and slime in all my corners.   I texted Task Rabbit, no help.  I texted the original Tasker, Kristine, who offered to just cancel the service but I told her I wanted her to be accountable for what she'd done, so she said she was on her way.  She never showed, and now she is claiming she did come, and had the nerve to charge me for two hours of service, claimed she was in my house and cleaned it, and said I was lying. I have security video that proves otherwise.   I live in Portland Oregon, home of the criminal transients, and I was just scammed by them via Task Rabbit.  I need this person's information, since they have mine, and no help or response from TaskRabbit.   I am pursuing this legally.  Be extremely careful, TaskRabbit does not vet their Taskers.  You are trusting this company with your safety and security.  I just learned a very, very, scary lesson.",1,“I was scammed and threatened by a Tasker no help from TR” 
60,"Signed up and registered on Thursday, 7/12/18 and scheduled Nicolas to come move a desk from my home to an apartment.  Originally wanted Friday, he asked for Saturday and I accommodated. When he didn't show up or message I tried to message him x 2.  I received a ""job cancelled"" message from Taskrabbit 40 minutes after he was due.  I made arrangements with my schedule to accommodate.  I also contacted customer support but haven't heard back from them either.  You can't do a good job if you don't show up.",1,“No call/no show” 
61,"I paid for registration and never got verified. I'm a completely average guy and there's nothing dodgy about my profile. They really have no reason to reject me. It wasn't made clear that the fee is non-refundable and that verification is not guaranteed on the sign-up stage. I learned it when going through FAQ after the fact.

No response from Customer Service about this issue or any other.

I attempted to join this gig-economy stuff out of necessity. Taskrabbit is conning those who can least afford it.",1,“Non-tasker” 
62,"This is an absolutely terrible service. Ikea and Task Rabbit should be ashamed of their new partnership and take time to really iron out the factors that lead to customer satisfaction.

It is easy enough to set up, BUT, we booked our Task Rabbit service to assemble IKEA furniture, having no option of the tasker as we were assigned the tasker.

Not only did the tasker not show up at all, he did not respond to our numerous attempts at getting a hold of him, NOR DID IKEA OR TASK RABBIT CUSTOMER SERVICE.",1,“TERRIBLE NO SHOW SERVICE AND CUSTOMER SERVICE” 
63,"I tried to hire someone to do some yard work for me.... I ran through all the steps outlined on their website
Then receive from them a confirmation for the wrong time and the wrong day, which was for the next day at 8 a.m. to 8 p.m.. I had only requested a specific 3 to four hour time frame on a totally different day. I then tried to reach someone to tell them that this was the wrong time the wrong day by responding to their email. I received  an response stating that I could not respond to that... Further annoying attempts to contact them we're so frustrating I gave up",1,“Task rabbit needs to drastically improve their customer service communication” 
64,"I applied to be a tasker with this company.  The site suggested several types of jobs that were the most requested.  After going thru a VERY lengthy process, they charged me $20 to join the community.  Only THEN did they inform me that there were NO jobs in my area!  If this were a legitimate company, the site would've checked my zipcode and informed me of the lack of opportunities BEFORE taking my money!  It is nothing but a money grub!",1,“Company is a SCAM” 
65,"After starting to discuss the job with the tasker, he told me that TaskRabbit app does overlapping and he has only an hour for the job. An hour should have been fine for the task but I did ask if that would be enough - since I'm not a handyman and I wanted to confirm that the job could be done in that time frame. The tasker confirmed there is enough time, and he's experienced so it's not going to be a problem. After confirming that the tasker is coming tomorrow I didn't even think that something might go wrong.
The next morning I prepared everything and was waiting for the tasker to come. Just a few minutes before the scheduled time I received a message saying: ""We're sorry, the Tasker Name couldn't help with this task. Select a new Tasker.""
I never really leave bad reviews - maybe there was an emergency (although I highly doubt that). However, the overlapping of jobs in that type of service is definitely not acceptable. If the app does that, it has to be fixed! The other thing that got me really angry was that the message I received literally last minute was so dull - I value my time and time of others and I don't have time to sit and ""select a new Tasker"" when I got a last minute cancellation. If I knew that this overlapping or whatever will cause the cancellation last minute, I would just simply find another tasker who might have actually shown up for the job.
The idea of the application is great, but the delivery is not up there yet. Notifying a client at least an hour before the cancellation would be the least the company could do. Whenever you make an appointment for any service in case you don't show up, you're still being charged, which is fair because you have to value someone else time. Otherwise, I don't really see the difference between the app and just randomly finding a guy on the internet and hoping he will show up for the job.",1,“Last Minute Cancellation” 
66,I booked them through IKEA. What a nightmare! There is no phone number where you can call them for customer service you have to download an app and communicate through the app and the website. I am 38 weeks pregnant and hired them to assemble my IKEA dresser. I had them scheduled three separate days and times because they kept canceling on me. They are overpriced and Super flaky. Buyer beware!!!,1,"“Horrible! Hire someone else!!!! Booked through IKEA, they canceled on me 3 times!” "
67,"I had booked a handyman through task rabbit to help me assemble some furniture. The delivery company delayed the delivery so I informed him ahead of time that our appointment would need to be delayed and that the time depended on the delivery. Next thing I know I received a message saying that he had to cancel our appointment, because he couldn't wait. 
A week later I get an email from task rabbit saying that I was charged a one hour cancellation fee, because I cancelled within the 24 hour limit! Despite the fact that I didn't cancel the appointment but the tasker did. 
I have been trying for two days to contact them over the phone, their lines are down because ""they experience heavier than usual volume!"", for two days! I emailed them and also contacted them through their website, nobody even replied. Nobody picks up the phone, or answered the emails. These are crooks, do not trust them, do not give them your personal details.",1,“Crooks!” 
