,content,rating,title
23,"So I decided to try Airbnb for our vacation. It was not cheap, but we thought we would have a more comfortable stay than a hotel. MISTAKE! The place was not comfortable! The house was decorated in thrift store furniture. Living room was old wooden outdoor furniture. Not cozy to watch movies. The closets were packed with junk, like as hoarder. I had to rearrange for room for our clothes as there were no dressers.",1,"Pamela of Kintnersville, PA"
24,Updated on 02/09/2019: I just spoke to a James who told me he was supervisor who he claims is higher than case manager and pretended like he was going to help me with the fact that they keep playing with me and I am due to fly out in five hrs but instead of reimbursing me they think if they keep being polite while they steal from me it will be ok. I don't understand how they cancel my reservations hours before arrival then trick me into another reservation under false pretenses. Double cross me twice then expect me to trust them not to cancel on me again? Why? If I am too ** for your LA reservation I should be too ** for your Las Vegas reservation. I see some people still believe in slavery.,1,"Anthony of Dayton, OH"
25,"I will never use airbnb again for as long as i live. Absolutely disgraceful customer service. Literally the worst compnay I've ever dealt with in my life. So me and my partner are relocating from Melbourne to Sydney for work, we booked a lovely looking 1 bedroom apartmemt in Sydney's Olympic park for a week just to have time to look at apartments etc. ",1,Luk of Australia
26,"I'm ** and did an 'instant booking' through Airbnb for a Chicago trip in December. 'Instant booking' means you can book instantly without host's approval. Host (**) sent me a notice saying he misunderstood what 'instant booking' meant and that the booking was too short notice so he couldn't do it. I'm only giving it an extra star because of the nice customer service handling the problem and refunding my money, otherwise I'd give it one star. I don't think I will use this service again. I found a great hostel in Chicago (Chicago Hostel) where I could stay at the last minute. Great service and I had no problems or issues.",1,"Lawanda of Belleville, IL"
27,"I work for a trade show company in Southern California and we make frequent trips out to Las Vegas for various trade shows. There was a house that I saw that was available by a host named Andreas (From Los Angeles) that I wanted to book for my boss, myself, and my employees. So while I have this reserved, there were some things I had to change about the profile since it was a company profile under a former employee's name. While doing so our reservation was canceled and we were only offered a partial refund. I contacted the host about refunding the rest and he offered me a bogus special that was for $199 per night. Well, the original price was for about $150 per night. He also told me that he contacted Airbnb and they informed him that it was an error that caused the cancellation. So he was of no help to me.",1,"Mike of Santa Fe Springs, CA"
28,"Myself or our organisation will never use Airbnb again! We booked at Studio Villa Bali, located West of Denpasar, Bali and upon arrival the accommodation was nothing like how it was described. We also noted that the bedding was creased and upon further inspection, found foreign human hairs both under the covers and under the left side pillow. It was quite obvious the bedding was not freshly made and a serious hygiene issue. We checked out 4 days prior to the departure date because Airbnb help support failed to contact us to resolve the issue. ",1,"Mark of Bangkok, Thailand"
29,"This was our first and likely our last time reserving accommodation through Airbnb. The Airbnb advertising was very misleading and we were very disappointed in the accommodation. We had booked 2 weeks in the sun of Mazatlán, but because the accommodation was so disappointing we changed our return flight reservations and came home a week early, even though we had paid for a two week stay at the Balboa Apartments.",1,"Paul of Other, Canada"
30,"I live next door to an Airbnb and can't get any help from them on their website listings. These people have a 50' waterfront lot and are showing my 150' waterfront lots and my pier in their pictures, which I've had their guest trespassing on, even with the caption on the photo and no trespassing signs everywhere. They are also renting against deed restriction and have personally tried to intimidate me about what I'm doing on MY property, to reclaim the privacy they took out, that has been here for the past 24 years. ",1,"Hellen of Mabank, TX"
31,The Airbnb suite we rented was falsely advertised. We complained to Airbnb who contacted the host. The host arrived very confrontational and forced his solution on us. We decided not to give any review but the host reviewed us. He made false accusations regarding our concerns saying we were demanding and refused to pay for extra services.,1,"Rebecca of Canada, Canada"
32,"Booked through Airbnb, Result... Stayed in Miami 48 hours. No hot water. Host didn’t give a damn. Contacted Airbnb. Result they don’t give a damn. All they want is money. This company is a shame and should be closed down.",1,"Bobby of Other, Other"
33,"I have been dealing with them for a month now to resolve a refund issue. The account I used to purchase the stay has since been closed. I offered an alternative payment method at the start of refund process. They said no instead returned to the bank, who then returned it to them, as the account is closed. I have confirmed with letter from the bank that account is closed, and that there is no chargeback request for the charge, at which point I was directed to provide a new card for refund process. Two weeks later still waiting on refund. Managers are unwilling to reassign issue stating that only the person handling this matter can handle moving forward, but that person is continually out of office. What recourse does one have? I have never used this service before and I sure I never will in the future.",1,"Kimberly of Atlanta, GA"
34,I rented a cabin at Broken Bow that said free refund within their guidelines. Due to personal reasons I had to cancel within a reasonable time frame. Then all I got was a run around by Airbnb from Christine and Rex. They just want their cut and if anything goes wrong they refuse to help. They told me if I did a bad review they would release my personal info. I consider that a threat.,1,"Larry of Allen, TX"
35,"I apparently did something wrong and got my access to the site revoked. To my knowledge, no complaints or bad reviews. I didn't ever leave negative reviews and had an overall good experience the 4 times I used the site. While requesting to book my honeymoon cabin, I was told my access was revoked and my account temporarily suspended. I called and I emailed to find out what I had done. A week later, I received an email saying my account was permanently closed and that they did not need to tell me why. Pretty ridiculous to not even explain how I had violated whatever policy lead to being deactivated. We booked an awesome place through VRBO. Airbnb is a dime a dozen. I'm happy to give my money to another company.",1,"M of Phoenix, AZ"
36,"This site has hidden parameters that have limitations. One of which is the use of their gift cards. Paid down payment for rental in Puyallup WA with CC and then family members wanted to help with the trip and gifted us a gift card. Loaded it onto the site then find out you can't use it unless it was for the first payment. What kind of policy is this?! So not only is the $400 dollar gift card stuck (we can't sell it or get rid of it) we have to use on another trip using AIRBNB which will be the very last time we use them. Our mistake is we should have read reviews of this organization prior to using. VBRO is much better, used them a couple of time with great success. Will recommend the homeowner to do the same as this company is out to screw the renter...",1,"Ted of Swanton, OH"
37,"Last summer 2018 I had an Airbnb guest for over two months at my apartment. Knowing it was going to be a long stay, I called Airbnb prior, to let them know I was concerned about the utilities being included in the price. Utilities are paid per use and it is hard to anticipate what the guest will be using, mainly in summer with AC units. Airbnb told me not to worry because I would be covered by their standard agreement. After the guest had left, I received the electrical bill and it was 3 times more than what I had anticipated. I brought it up to Airbnb and the only thing they had to say was they are sorry but the security deposit can not be applied to utilities. Utilities are always included in the price. How are we supposed to estimate the electrical use for extended stays? It does not feel fair to estimate a really high number and make some people overpay.",1,"Yolanda of New York, NY"
38,"I've been booking apartments in Europe for this summer o Airbnb. It takes a lot of time to find the right place. After a couple of weeks, I receive a message, saying they just canceled my reservation, no explanation. It happened 3 times. It's frustrating. They shouldn't allow that to happen. No doubt I will book using Booking.com from now on, you can rely on that company.",1,"Silvia of Other, Other"
39,"I host was manipulated with the photo posted to the profile to mislead customers. I shared my feedback with Airbnb Support. They compensated me at the checkout by 15% refund of the fees. One day later, the host raised a claim against the security deposit. Claiming that I had smoked in the apartment and the key was not in the lockbox. He photoed the apartment after my checkout time, he put leftover of cigarettes and tobacco everywhere in the apartment. He shared this photo with Airbnb.",1,"Khaled of Jackson Heights, NY"
40,"On January 1/24/19 I made a reservation using Airbnb, this was a late reservation at a place I was not familiar with (Bedfordview, Johannesburg, Nico Hotel). The reservation order was simple but it was what happened that left me disgruntled. My guest who I had an argument with stormed out the room and damaged tiles on the apartment front door. I then reached out to the host to get assistance and get the police involved, this instead was the beginning of the nightmare. Instead the residential security approached me, instead of asking what had happened or what is going on they were aggressive and instead choose to attack me, next thing I know I have been sucker punched the aggressor running away.",1,"Tinashe of Irving, TX"
41,"I needed to spend 3 months in Albuquerque, NM in 2019. I booked my stay at The Whoozle House which was hosted by Mark ** through Airbnb for January 29 through April 28, 2019. The booking was made and paid for on September 2018. During the interim I continued to confirm my reservation with the host and he said it was on. When I arrived after a 13 hour flight from overseas I called the host to inform him of my arrival date and time in Albuquerque and get directions for picking up the key. He acted like he wasn't even aware of my reservation. After a bit of conversation he remembered and then he told me he was sorry it was already rented out. I reminded him that we had a confirmed paid reservation. He wasn't concerned and had no remorse about breaking the contract and failing to notify me.",1,"Kerry of El Cajon, CA"
42,"I'm a single female living alone and I Airbnb my guest room. I had my listing set to auto book so that guests can automatically book and got several STRANGE people with questionable pictures, profile pictures that were not of them, disturbing messages, and people with terrible reviews. Like literally a guy wanted to be a nudist in my home and when I asked him if he was serious he tried to start an argument with me, ""Is this funny? Why do you think this is funny?"" YEESH! SCARY! I don't want him in my house! No thank you! I was able to cancel these auto books, but only got 3 cancellations allowed per year! ",1,"Sara of Chicago, IL"
43,"I had two reservations cancelled at the last minute in Tokyo. As part of my refund, Airbnb issued me approximately $3,500 in credit which they told me I could use for future stays at Airbnb. I used up a little less than $800 for a stay in New York and another $300 for a stay in Boston. Today, when I went to make another reservation, I was told by Airbnb that the $3,500 in credits were actually two individual coupons, one for $1,500 and another for $2,000 -- and that each could only be applied once. This was the first mention of this and essentially they're telling me I blew the vast part of my credit by using it for short term stays. NEVER did they mention this. Buyer beware on any and all transactions with this company.",1,"John of San Diego, CA"
44,The matter first began when Airbnb froze payment on my account. I opened a simple ticket to inquire why. First Airbnb said I had to fill out a US tax account form. This was false as I am in Canada. I spent time and money trying to resolve the matter based on this false advice. Next Airbnb said I needed to become a business and provide my business details. Again I investigated. This was also false. Lastly it was a simple matter unrelated to what Airbnb support told me. I then asked to escalate this horrible matter when I was given blatantly false information and to be given a chance to provide feedback on the specific conversation.,1,Ben of Canada
45,"We will never use this dishonest, greedy, immoral company again. Airbnb rented us an illicit rental apartment in an Atlanta apartment complex. As we found out once we were there, the complex does not allow Airbnb rentals. The host gave us and dozens of other Airbnb renters the security code to the front gate of the private complex and access to all the complex facilities. We were kicked out of the apartment. I notified Airbnb that the host is not allowed to rent out her apartment in this complex and that I want a refund. Airbnb refused to refund ANY of our payment. I gave them the number for the main office in the complex. Not only did Airbnb not bother calling the complex, they continued allowing the host to rent the apartment, knowing full well that the rental is illicit.",1,"Karen of South Orange, NJ"
46,"Airbnb is a waste of money. The house I rented was a dump ie: Dirty, broken items, non-working toilets, heater, hot water and misrepresented in the ad. When I tried to resolve with Airbnb they were not interested in my story! Even though they are allowing someone to post a picture advertising the microwave in the bathroom which by the way the toilet twice over-flowed with poop! DISGUSTING. This was not looked into, in fact I called twice to speak to a Supervisor and asked to be contacted by phone. Instead got an email, very unprofessional. They don't care and their service is below standard. I will never use them nor recommend!",1,"Patricia of San Jose, CA"
47,"I had guests do several thousand dollars worth of damage to my property. After I documented the damage and sent Airbnb an invoice then the excuses started for them not to pay. I then requested if I go to the trouble of attaining more quotes would they honor their host guarantee. Their support contact got rude, dismissive and offensive. Then I read the dozens of the same complaints I had similar in that Airbnb will not honor a host guarantee. It is a scam. WHY HAS THE ACC AND FAIR TRADING DONE NOTHING IN SUPPORT OF AUSTRALIANS BEING AFFECTED BY THIS COMPANY. ALL MONEY GOES OUT OF AUSTRALIA.",1,"Andrew of Other, Australia"
48,"I am host in Tokyo, Japan and Airbnb don't make payout as per the terms and conditions. They don't even care to call or send email. When I call they make all stupid excuses and the representative who works are rude. I don't think Airbnb should be allowed to do IPO.",1,Yash of Japan
49,"Upon entering ** establishment at 11 Sexton Cove Rd, Key Largo, FL we smelled mold. A surveillance camera is pointed at the deck where you hang out, which also views into the living room. Plan on being watched during your vacation! While sitting on the deck you will get eaten by fleas and chiggers. Be careful of the stones in their driveway because my kids found 4 long rusty nails and several cigarette butts. There were even a few teeth cleaning picks out there to look at. Cleaning crew did not do that good of a job. A cockroach was seen in the kitchen and bathroom only on 2 occasions, which is not too bad for being Florida. ",1,"Cathylia of Tobyhanna, PA"
50,"Our group checked into an Airbnb property that was completely misrepresented by the host. The Airbnb escalation representative was not at all fair and helpful. The property was not even close to as described on the listing from number of bedrooms, to number of beds, to the properties views. As asked I provided photos of the lack of queen bed, lack of bedrooms, and lack of the view of the mountain as pictured. Check in process was not as described and we had dirty linens. ",1,"Wynter of Park City, UT"
51,"Last week we received our 5th consecutive Super Host rating by Airbnb. Then today I received a notice that our service was being truncated immediately on 2 listings we have, without any opportunity to access tax and payment related records stored by Airbnb for which we paid fees to have them maintained. We have no idea about reasoning for this dismissal.",1,"James of Seattle, WA"
52,"We booked our vacation home through Airbnb for a house in the Orlando, FL area. After driving 21 hours from Toronto Canada, our host canceled the booking on our arrival date due to maintenance issues. I was thankful that the host notified me in advance, but was very disappointed when Airbnb staff were unwilling to provide me with a comparable accommodation for our trip. We planned our vacation months in advance, and AirBnb's suggestions for alternate accommodations required me to pay thousands of dollars more than originally paid. We ended up canceling for a refund and booked with a hotel brand that we trust. I will never book with Airbnb when it comes to my family again.",1,David of Canada
53,"I have been a host for approximately 7 years and get all 5 stars most of the time in my reviews. I recently had some guests who trashed my home, didn't follow my rules and disrespected my neighbors. Airbnb was able to get some money back for me for the repairs and replacement of some items that got broken but in retaliation, the guests left me a horrible review even though they signed my guestbook and raved about my home. They made many accusations and told many lies in this review. I asked Airbnb to take it down since it was clear that they were was seeking justice for losing their deposit. Airbnb refused to take the review down. That being said, it greatly impacted my business. Should I have a guest to stay in the future and does any damage or something comes up missing, I am afraid to say anything because I don't want to get a fake review.",1,"Darlene of Nashville, TN"
54,"Worst customer service! They route the call to Philippines and none of them know how to answer any questions. All they do is reading scripts. Airbnb is robbery in a modern world. Airbnb doesn’t understand that life happens and circumstances can change. I canceled my trip 2 months ahead! I should be getting full refund! The customer service doesn’t understand HIPAA! And asked for letter from doctor. Hello! You can just Google the name of the doctor and bam your privacy is out of the window! I received a confirmation that my refund of $336 is on its way! I just need to know when, and none of the customer support aka Case Manager can answer it.",1,"Dale of San Francisco, CA"
55,"I just tried to book a place and after paying, was prompted to verify my identity with the last 4 digits of my Social Security number along with full name and date of birth, I input the information and it told me it was incorrect (twice). I called the help number since I legally changed my name last month and maybe they haven't updated their system. They had me send a photo of my SS card and I blocked out the first 5 numbers with the last four digits clearing visible along with my full name. This should have been sufficient to confirm my ID but then the Airbnb rep I was speaking with asked me to resend a picture of my SS card with all the numbers visible! Very sketchy Airbnb! I said I would not share the full number and their only solution for me was to have someone else book the reservation on my behalf. Will not use Airbnb next time if they are going to require me to share all my confidential info with an overseas third party screening company.",1,"Molly of Coronado, CA"
56,"I rented lodging through Airbnb in Belize. The manager started running scams on me, and I vacated the (not very nice) facilities and settled up with the owner, including paying an early cancellation fee and getting a document from the owner that all disputes had been settled. Three days later a new charge showed up on my credit card showing a $150 charge from them. They blame the owner. The owner says I have to work through them, and I'm still working on getting that charge reversed, 3 months later. These guys are rip off artists. Never, ever again.",1,"David of Plano, TX"
57,The house we rented through Airbnb was nasty with some blood and with spots on duvets and bed sheets. Towels were never cleaned and condoms under the couch. I forward all the photos to them and asked for a refund and their response was what I provided wasn’t enough. Never again.,1,"Amin of Northridge, CA"
58,"Airbnb is a nightmare of a company. After walking into a loft that was vacated by Airbnb guests I was confronted with a bed that a guest had vomited and defecated on. In an attempt to conceal the damages, the guest wrapped the soiled sheets in clean towels, turned the pillow cases inside out, and ""made the bed"" with the soiled duvet. Upon check out, the house rules convey guests need to report any damages (not once has a guest stepped up for obvious damage) among other things that need to be tended to, like locking up. Guest did not lock the door and so I had to send someone over to lock up. Had the guest revealed what had happened, steps of sanitation would have been implemented.",1,"James of San Diego, CA"
59,"My wife and I rented an Airbnb in Stavanger, Norway. The place literally made us both ill. There were rats, mold in the walls, mold in the wooden floor, furniture destroyed, appliances broken, no vacuum cleaner, bathroom illegally installed so rats had direct access to the unit, no lock on the entrance door. When we made Airbnb aware of the place we told them that we had both developed respiratory problems and headaches their reply was that this is not sufficient for a refund!!!",1,Michael of Norway
60,"I had a situation where I rented a house under specific ""house Rules"" and ""Security Deposit Amt."" The agreement was made ~2 months prior to rental. ~2.5 weeks prior to our rental date the owner changed the ""house rules,"" notifying us that there would be surveillance cameras inside the house and the security deposit was changed from $2000 to $3000. I had full documentation of the original terms of the rental agreement as well as the changes made. AirBNB customer service reps (located outside of the U.S.) neither understood Airbnb's own policies nor did they care about the violation of the renter. I tried speaking with reps from within the U.S. The company is extremely chaotic. Could never speak with same reps twice. It was a nightmare. I lost $1260.00. I WILL NEVER USE AIRBNB'S SERVICE AGAIN SO LONG AS I RESIDE ON THIS EARTH SO HELP ME GOD! They are a sham!",1,"Patrick of Sayville, NY"
61,"I’ve been hosting using Airbnb the last couple months and find the app and company policies to be quite unfair for us hosts. For example, anytime someone has an inquiry/question you as a host must pre-approve them staying with you in order to avoid penalties. I have had several guests ask to park at my place for up to 3 weeks while they travel & only book 1 night at my place. ",1,"M of City,City"
62,"Fist of all Airbnb did not follow their company refund policy to issue my refund. Second of all, the case manager erased all the communication record between me and her in my personal profile of Airbnb!!!! Third of all, Airbnb case manager refuse to post my review to the host SPI Rental South Padre Island which steals $1556.17 from me without providing a safe environment and created lots of issues which qualified for the refund to customers based on Airbnb refund policy. I spent two horrible night there and was charged for $1556.17. Airbnb helps those treating and disgusting host to fool customers to rent from Airbnb. Airbnb prevented a customer to review the terrible host and just put the good review for the terrible to help them fool people and make their commission fee!!!",1,"Emily of Pearland, TX"
63,"We rented a condo a month ahead of time. When we arrived, the lockbox code did not work. We called the host... Long voicemail saying he was out of town... Voice mailbox was full. Left text for host... no response after an hour. Called Airbnb... was on hold for 50 minutes. Agent said he would try to call host. Agent called back in 15 minutes saying that the host had finally answered but had then hung up on the agent! The agent canceled our reservation on the spot and said the host has the right to cancel at any time!! This is not the first time an Airbnb host has canceled at the last minute. I find that VRBO and HomeAway are much more professional and reliable and will continue to use them in the future.",1,"Jill of Greenville, SC"
64,"I am saddened to share my terrible experience with the Airbnb hosts. I have never ever in my entire life of traveling experience such terrible people. I made a booking from AIRBNB and their system allowed me to book, pay and everything. My greatest unpleasant surprise was to find out that the first host has no house available for me and my family,",1,"akhona of Other, OTHER"
65,So Airbnb likes to ** with people too much. I normally don’t care to write reviews but I’ve had too much trouble with Airbnb and I just want everyone to know that they are the worst company. Let me tell you how. Bear with me because this is a long issue I’m about to complain about. In 2017 around June or July a friend and I took a trip to California. On the way to California about 2 hours out our Airbnb was cancelled. We felt with Airbnb for a long time and had a huge issue with customer service so we were told we would receive a credit for our next stay. Now this is a whole issue I’m not about to get into because it has nothing to do with this current issue but I want you to know before I took my trip on 11/14/2018 I called Airbnb since I never received credit from my trip in 2017. I called and they gave me 100$ credit FOR MY TROUBLES in 2017. Keep that in mind.,1,"Naturally of Scottsdale, AZ"
66,"We recently rented an apartment in Barcelona Spain, and the experience wasn't good at all, neither the support from Airbnb. The apartment was dirty, no sheets, no towels and the AC did not work. It is really frustrated and unfortunate for most customers as I went through the reviews here. Airbnb seems to care only about the money from the host and they take the side of the host, no matter what they say, I realize that they can say anything, and that is really troubling, not fair and not right at all, and gives you with a bad taste and awful experience that makes you question choosing Airbnb again.",1,"Belinda of Oviedo, FL"
67,"Airbnb warning. Just a warning that not all hosts are honest. I recently booked a home in Isla Mujeres in Mexico for the month of February and luckily enough was in Mexico in December and took a day out of my vacation to check out the rental. We hired a local cab driver to help us find the property. We not only never found the house but the street it was supposed to be on was in a slum and garbage lined the streets, bars on all the windows, nothing even close to the picture on the Airbnb listing. ",1,Antje of Canada
68,"If you are looking for renting a property through this booking site please read carefully and be aware. Hidden fees - The prices listed seem to be lower compared to some hotels, but that is misleading. Once you get to the check out you all of sudden notice that 1. They charge you booking fee for every day you book - that seems to be % of your booking so it can add up to $80-$100 extra. 2. Many hosts will charge you cleaning fee $30-$35. 3. Many hosts will want you to also pay for electricity and water. 4. Add to that you get no daily service. 5. No free breakfast. 6. No airport shuttle. 7. No 24 hrs front desk service since the host lives usually quite far or in different country. All added up you pay a lot more for the booking than in the hotel.",1,"Michael of Columbia, SC"
